repo_full,detector_variant,metric,window_weeks,window_role,threshold,threshold_role,persistence_weeks,persistence_role,affected_metrics,magnitude_level,magnitude,duration_weeks,volume_condition,missingness_condition,scenario_count,mean_precision,precision_valid_observations,mean_recall,recall_valid_observations,mean_false_alarm_rate,false_alarm_rate_valid_observations,mean_episode_detection_rate,episode_detection_rate_valid_observations,mean_detection_delay_weeks,detection_delay_weeks_valid_observations,mean_boundary_overlap,boundary_overlap_valid_observations,mean_alarm_duration_weeks,alarm_duration_weeks_valid_observations,mean_unevaluable_fraction,unevaluable_fraction_valid_observations
prometheus/prometheus,rerun_rate,rerun_rate,26.0,sensitivity,3.5,sensitivity,3.0,sensitivity,failure_rate,high,"{""failure_rate"": 0.2}",1,observed,none,100,,0,0.0,89,0.0,100,0.0,100,,0,0.0,89,0.0,100,0.7777777777777771,100
prometheus/prometheus,rerun_rate,rerun_rate,26.0,sensitivity,3.5,sensitivity,3.0,sensitivity,failure_rate,high,"{""failure_rate"": 0.2}",2,observed,none,100,,0,0.0,91,0.0,100,0.0,100,,0,0.0,91,0.0,100,0.7777777777777771,100
prometheus/prometheus,rerun_rate,rerun_rate,26.0,sensitivity,3.5,sensitivity,3.0,sensitivity,failure_rate,high,"{""failure_rate"": 0.2}",4,observed,none,100,,0,0.0,100,0.0,100,0.0,100,,0,0.0,100,0.0,100,0.7777777777777771,100
prometheus/prometheus,rerun_rate,rerun_rate,26.0,sensitivity,3.5,sensitivity,3.0,sensitivity,failure_rate,high,"{""failure_rate"": 0.2}",8,observed,none,100,,0,0.0,100,0.0,66,0.0,100,,0,0.0,100,0.0,100,0.7777777777777771,100
prometheus/prometheus,rerun_rate,rerun_rate,26.0,sensitivity,3.5,sensitivity,3.0,sensitivity,failure_rate,low,"{""failure_rate"": 0.05}",1,observed,none,100,,0,0.0,77,0.0,100,0.0,100,,0,0.0,77,0.0,100,0.7777777777777771,100
prometheus/prometheus,rerun_rate,rerun_rate,26.0,sensitivity,3.5,sensitivity,3.0,sensitivity,failure_rate,low,"{""failure_rate"": 0.05}",2,observed,none,100,,0,0.0,87,0.0,100,0.0,100,,0,0.0,87,0.0,100,0.7777777777777771,100
prometheus/prometheus,rerun_rate,rerun_rate,26.0,sensitivity,3.5,sensitivity,3.0,sensitivity,failure_rate,low,"{""failure_rate"": 0.05}",4,observed,none,100,,0,0.0,100,0.0,100,0.0,100,,0,0.0,100,0.0,100,0.7777777777777771,100
prometheus/prometheus,rerun_rate,rerun_rate,26.0,sensitivity,3.5,sensitivity,3.0,sensitivity,failure_rate,low,"{""failure_rate"": 0.05}",8,observed,none,100,,0,0.0,100,0.0,73,0.0,100,,0,0.0,100,0.0,100,0.7777777777777771,100
prometheus/prometheus,rerun_rate,rerun_rate,26.0,sensitivity,3.5,sensitivity,3.0,sensitivity,failure_rate,medium,"{""failure_rate"": 0.1}",1,low_volume,none,100,,0,0.0,76,0.0,100,0.0,100,,0,0.0,76,0.0,100,0.7777777777777771,100
prometheus/prometheus,rerun_rate,rerun_rate,26.0,sensitivity,3.5,sensitivity,3.0,sensitivity,failure_rate,medium,"{""failure_rate"": 0.1}",1,observed,controlled,100,,0,0.0,82,0.0,100,0.0,100,,0,0.0,82,0.0,100,0.7777777777777771,100
prometheus/prometheus,rerun_rate,rerun_rate,26.0,sensitivity,3.5,sensitivity,3.0,sensitivity,failure_rate,medium,"{""failure_rate"": 0.1}",1,observed,none,100,,0,0.0,80,0.0,100,0.0,100,,0,0.0,80,0.0,100,0.7777777777777771,100
prometheus/prometheus,rerun_rate,rerun_rate,26.0,sensitivity,3.5,sensitivity,3.0,sensitivity,failure_rate,medium,"{""failure_rate"": 0.1}",2,low_volume,none,100,,0,0.0,89,0.0,100,0.0,100,,0,0.0,89,0.0,100,0.7777777777777771,100
prometheus/prometheus,rerun_rate,rerun_rate,26.0,sensitivity,3.5,sensitivity,3.0,sensitivity,failure_rate,medium,"{""failure_rate"": 0.1}",2,observed,controlled,100,,0,0.0,80,0.0,100,0.0,100,,0,0.0,80,0.0,100,0.7777777777777771,100
prometheus/prometheus,rerun_rate,rerun_rate,26.0,sensitivity,3.5,sensitivity,3.0,sensitivity,failure_rate,medium,"{""failure_rate"": 0.1}",2,observed,none,100,,0,0.0,93,0.0,100,0.0,100,,0,0.0,93,0.0,100,0.7777777777777771,100
prometheus/prometheus,rerun_rate,rerun_rate,26.0,sensitivity,3.5,sensitivity,3.0,sensitivity,failure_rate,medium,"{""failure_rate"": 0.1}",4,low_volume,none,100,,0,0.0,100,0.0,100,0.0,100,,0,0.0,100,0.0,100,0.7777777777777771,100
prometheus/prometheus,rerun_rate,rerun_rate,26.0,sensitivity,3.5,sensitivity,3.0,sensitivity,failure_rate,medium,"{""failure_rate"": 0.1}",4,observed,controlled,100,,0,0.0,100,0.0,100,0.0,100,,0,0.0,100,0.0,100,0.7777777777777771,100
prometheus/prometheus,rerun_rate,rerun_rate,26.0,sensitivity,3.5,sensitivity,3.0,sensitivity,failure_rate,medium,"{""failure_rate"": 0.1}",4,observed,none,100,,0,0.0,100,0.0,100,0.0,100,,0,0.0,100,0.0,100,0.7777777777777771,100
prometheus/prometheus,rerun_rate,rerun_rate,26.0,sensitivity,3.5,sensitivity,3.0,sensitivity,failure_rate,medium,"{""failure_rate"": 0.1}",8,low_volume,none,100,,0,0.0,100,0.0,71,0.0,100,,0,0.0,100,0.0,100,0.7777777777777771,100
prometheus/prometheus,rerun_rate,rerun_rate,26.0,sensitivity,3.5,sensitivity,3.0,sensitivity,failure_rate,medium,"{""failure_rate"": 0.1}",8,observed,controlled,100,,0,0.0,100,0.0,66,0.0,100,,0,0.0,100,0.0,100,0.7777777777777771,100
prometheus/prometheus,rerun_rate,rerun_rate,26.0,sensitivity,3.5,sensitivity,3.0,sensitivity,failure_rate,medium,"{""failure_rate"": 0.1}",8,observed,none,100,,0,0.0,100,0.0,67,0.0,100,,0,0.0,100,0.0,100,0.7777777777777771,100
prometheus/prometheus,rerun_rate,rerun_rate,26.0,sensitivity,3.5,sensitivity,3.0,sensitivity,failure_rate+rerun_rate,high,"{""failure_rate"": 0.2, ""rerun_rate"": 0.2}",1,observed,none,100,,0,0.0,70,0.0,100,0.0,100,,0,0.0,70,0.0,100,0.7777777777777771,100
prometheus/prometheus,rerun_rate,rerun_rate,26.0,sensitivity,3.5,sensitivity,3.0,sensitivity,failure_rate+rerun_rate,high,"{""failure_rate"": 0.2, ""rerun_rate"": 0.2}",2,observed,none,100,,0,0.0,90,0.0,100,0.0,100,,0,0.0,90,0.0,100,0.7777777777777771,100
prometheus/prometheus,rerun_rate,rerun_rate,26.0,sensitivity,3.5,sensitivity,3.0,sensitivity,failure_rate+rerun_rate,high,"{""failure_rate"": 0.2, ""rerun_rate"": 0.2}",4,observed,none,100,1.0,100,0.58,100,0.0,100,1.0,100,2.0,100,0.58,100,2.0,100,0.7777777777777771,100
prometheus/prometheus,rerun_rate,rerun_rate,26.0,sensitivity,3.5,sensitivity,3.0,sensitivity,failure_rate+rerun_rate,high,"{""failure_rate"": 0.2, ""rerun_rate"": 0.2}",8,observed,none,100,1.0,100,0.8782142857142855,100,0.0,73,1.0,100,2.0,100,0.8782142857142855,100,6.0,100,0.7777777777777771,100
prometheus/prometheus,rerun_rate,rerun_rate,26.0,sensitivity,3.5,sensitivity,3.0,sensitivity,failure_rate+rerun_rate,low,"{""failure_rate"": 0.05, ""rerun_rate"": 0.05}",1,observed,none,100,,0,0.0,84,0.0,100,0.0,100,,0,0.0,84,0.0,100,0.7777777777777771,100
prometheus/prometheus,rerun_rate,rerun_rate,26.0,sensitivity,3.5,sensitivity,3.0,sensitivity,failure_rate+rerun_rate,low,"{""failure_rate"": 0.05, ""rerun_rate"": 0.05}",2,observed,none,100,,0,0.0,85,0.0,100,0.0,100,,0,0.0,85,0.0,100,0.7777777777777771,100
prometheus/prometheus,rerun_rate,rerun_rate,26.0,sensitivity,3.5,sensitivity,3.0,sensitivity,failure_rate+rerun_rate,low,"{""failure_rate"": 0.05, ""rerun_rate"": 0.05}",4,observed,none,100,1.0,100,0.6033333333333332,100,0.0,100,1.0,100,2.0,100,0.6033333333333332,100,2.0,100,0.7777777777777771,100
prometheus/prometheus,rerun_rate,rerun_rate,26.0,sensitivity,3.5,sensitivity,3.0,sensitivity,failure_rate+rerun_rate,low,"{""failure_rate"": 0.05, ""rerun_rate"": 0.05}",8,observed,none,100,1.0,100,0.8767857142857146,100,0.0,69,1.0,100,2.0,100,0.8767857142857146,100,6.0,100,0.7777777777777771,100
prometheus/prometheus,rerun_rate,rerun_rate,26.0,sensitivity,3.5,sensitivity,3.0,sensitivity,failure_rate+rerun_rate,medium,"{""failure_rate"": 0.1, ""rerun_rate"": 0.1}",1,low_volume,none,100,,0,0.0,79,0.0,100,0.0,100,,0,0.0,79,0.0,100,0.7777777777777771,100
prometheus/prometheus,rerun_rate,rerun_rate,26.0,sensitivity,3.5,sensitivity,3.0,sensitivity,failure_rate+rerun_rate,medium,"{""failure_rate"": 0.1, ""rerun_rate"": 0.1}",1,observed,controlled,100,,0,0.0,40,0.0,92,0.0,100,,0,0.0,40,0.0,100,0.8413888888888883,100
prometheus/prometheus,rerun_rate,rerun_rate,26.0,sensitivity,3.5,sensitivity,3.0,sensitivity,failure_rate+rerun_rate,medium,"{""failure_rate"": 0.1, ""rerun_rate"": 0.1}",1,observed,none,100,,0,0.0,76,0.0,100,0.0,100,,0,0.0,76,0.0,100,0.7777777777777771,100
prometheus/prometheus,rerun_rate,rerun_rate,26.0,sensitivity,3.5,sensitivity,3.0,sensitivity,failure_rate+rerun_rate,medium,"{""failure_rate"": 0.1, ""rerun_rate"": 0.1}",2,low_volume,none,100,,0,0.0,85,0.0,100,0.0,100,,0,0.0,85,0.0,100,0.7777777777777771,100
prometheus/prometheus,rerun_rate,rerun_rate,26.0,sensitivity,3.5,sensitivity,3.0,sensitivity,failure_rate+rerun_rate,medium,"{""failure_rate"": 0.1, ""rerun_rate"": 0.1}",2,observed,controlled,100,,0,0.0,69,0.0,86,0.0,100,,0,0.0,69,0.0,100,0.8405555555555548,100
prometheus/prometheus,rerun_rate,rerun_rate,26.0,sensitivity,3.5,sensitivity,3.0,sensitivity,failure_rate+rerun_rate,medium,"{""failure_rate"": 0.1, ""rerun_rate"": 0.1}",2,observed,none,100,,0,0.0,89,0.0,100,0.0,100,,0,0.0,89,0.0,100,0.7777777777777771,100
prometheus/prometheus,rerun_rate,rerun_rate,26.0,sensitivity,3.5,sensitivity,3.0,sensitivity,failure_rate+rerun_rate,medium,"{""failure_rate"": 0.1, ""rerun_rate"": 0.1}",4,low_volume,none,100,1.0,100,0.6366666666666666,100,0.0,100,1.0,100,2.0,100,0.6366666666666666,100,2.0,100,0.7777777777777771,100
prometheus/prometheus,rerun_rate,rerun_rate,26.0,sensitivity,3.5,sensitivity,3.0,sensitivity,failure_rate+rerun_rate,medium,"{""failure_rate"": 0.1, ""rerun_rate"": 0.1}",4,observed,controlled,100,1.0,29,0.2566137566137566,63,0.0,70,0.29,100,2.0,29,0.2566137566137566,63,0.49,100,0.898888888888889,100
prometheus/prometheus,rerun_rate,rerun_rate,26.0,sensitivity,3.5,sensitivity,3.0,sensitivity,failure_rate+rerun_rate,medium,"{""failure_rate"": 0.1, ""rerun_rate"": 0.1}",4,observed,none,100,1.0,100,0.5616666666666668,100,0.0,100,1.0,100,2.0,100,0.5616666666666668,100,2.0,100,0.7777777777777771,100
prometheus/prometheus,rerun_rate,rerun_rate,26.0,sensitivity,3.5,sensitivity,3.0,sensitivity,failure_rate+rerun_rate,medium,"{""failure_rate"": 0.1, ""rerun_rate"": 0.1}",8,low_volume,none,100,1.0,100,0.8707142857142859,100,0.0,70,1.0,100,2.01,100,0.8707142857142859,100,5.99,100,0.7777777777777771,100
prometheus/prometheus,rerun_rate,rerun_rate,26.0,sensitivity,3.5,sensitivity,3.0,sensitivity,failure_rate+rerun_rate,medium,"{""failure_rate"": 0.1, ""rerun_rate"": 0.1}",8,observed,controlled,100,1.0,40,0.5271338724168914,53,0.0,3,0.4,100,2.0,40,0.5271338724168914,53,1.1,100,0.9508333333333334,100
prometheus/prometheus,rerun_rate,rerun_rate,26.0,sensitivity,3.5,sensitivity,3.0,sensitivity,failure_rate+rerun_rate,medium,"{""failure_rate"": 0.1, ""rerun_rate"": 0.1}",8,observed,none,100,1.0,100,0.8685714285714288,100,0.0,68,1.0,100,2.0,100,0.8685714285714288,100,6.0,100,0.7777777777777771,100
prometheus/prometheus,rerun_rate,rerun_rate,26.0,sensitivity,3.5,sensitivity,3.0,sensitivity,latency_log,high,"{""latency_log"": 0.5}",1,observed,none,100,,0,0.0,83,0.0,100,0.0,100,,0,0.0,83,0.0,100,0.7777777777777771,100
prometheus/prometheus,rerun_rate,rerun_rate,26.0,sensitivity,3.5,sensitivity,3.0,sensitivity,latency_log,high,"{""latency_log"": 0.5}",2,observed,none,100,,0,0.0,91,0.0,100,0.0,100,,0,0.0,91,0.0,100,0.7777777777777771,100
prometheus/prometheus,rerun_rate,rerun_rate,26.0,sensitivity,3.5,sensitivity,3.0,sensitivity,latency_log,high,"{""latency_log"": 0.5}",4,observed,none,100,,0,0.0,100,0.0,100,0.0,100,,0,0.0,100,0.0,100,0.7777777777777771,100
prometheus/prometheus,rerun_rate,rerun_rate,26.0,sensitivity,3.5,sensitivity,3.0,sensitivity,latency_log,high,"{""latency_log"": 0.5}",8,observed,none,100,,0,0.0,100,0.0,67,0.0,100,,0,0.0,100,0.0,100,0.7777777777777771,100
prometheus/prometheus,rerun_rate,rerun_rate,26.0,sensitivity,3.5,sensitivity,3.0,sensitivity,latency_log,low,"{""latency_log"": 0.1}",1,observed,none,100,,0,0.0,77,0.0,100,0.0,100,,0,0.0,77,0.0,100,0.7777777777777771,100
prometheus/prometheus,rerun_rate,rerun_rate,26.0,sensitivity,3.5,sensitivity,3.0,sensitivity,latency_log,low,"{""latency_log"": 0.1}",2,observed,none,100,,0,0.0,85,0.0,100,0.0,100,,0,0.0,85,0.0,100,0.7777777777777771,100
prometheus/prometheus,rerun_rate,rerun_rate,26.0,sensitivity,3.5,sensitivity,3.0,sensitivity,latency_log,low,"{""latency_log"": 0.1}",4,observed,none,100,,0,0.0,100,0.0,100,0.0,100,,0,0.0,100,0.0,100,0.7777777777777771,100
prometheus/prometheus,rerun_rate,rerun_rate,26.0,sensitivity,3.5,sensitivity,3.0,sensitivity,latency_log,low,"{""latency_log"": 0.1}",8,observed,none,100,,0,0.0,100,0.0,69,0.0,100,,0,0.0,100,0.0,100,0.7777777777777771,100
prometheus/prometheus,rerun_rate,rerun_rate,26.0,sensitivity,3.5,sensitivity,3.0,sensitivity,latency_log,medium,"{""latency_log"": 0.25}",1,low_volume,none,100,,0,0.0,78,0.0,100,0.0,100,,0,0.0,78,0.0,100,0.7777777777777771,100
prometheus/prometheus,rerun_rate,rerun_rate,26.0,sensitivity,3.5,sensitivity,3.0,sensitivity,latency_log,medium,"{""latency_log"": 0.25}",1,observed,controlled,100,,0,0.0,82,0.0,100,0.0,100,,0,0.0,82,0.0,100,0.7777777777777771,100
prometheus/prometheus,rerun_rate,rerun_rate,26.0,sensitivity,3.5,sensitivity,3.0,sensitivity,latency_log,medium,"{""latency_log"": 0.25}",1,observed,none,100,,0,0.0,85,0.0,100,0.0,100,,0,0.0,85,0.0,100,0.7777777777777771,100
prometheus/prometheus,rerun_rate,rerun_rate,26.0,sensitivity,3.5,sensitivity,3.0,sensitivity,latency_log,medium,"{""latency_log"": 0.25}",2,low_volume,none,100,,0,0.0,92,0.0,100,0.0,100,,0,0.0,92,0.0,100,0.7777777777777771,100
prometheus/prometheus,rerun_rate,rerun_rate,26.0,sensitivity,3.5,sensitivity,3.0,sensitivity,latency_log,medium,"{""latency_log"": 0.25}",2,observed,controlled,100,,0,0.0,94,0.0,100,0.0,100,,0,0.0,94,0.0,100,0.7777777777777771,100
prometheus/prometheus,rerun_rate,rerun_rate,26.0,sensitivity,3.5,sensitivity,3.0,sensitivity,latency_log,medium,"{""latency_log"": 0.25}",2,observed,none,100,,0,0.0,87,0.0,100,0.0,100,,0,0.0,87,0.0,100,0.7777777777777771,100
prometheus/prometheus,rerun_rate,rerun_rate,26.0,sensitivity,3.5,sensitivity,3.0,sensitivity,latency_log,medium,"{""latency_log"": 0.25}",4,low_volume,none,100,,0,0.0,100,0.0,100,0.0,100,,0,0.0,100,0.0,100,0.7777777777777771,100
prometheus/prometheus,rerun_rate,rerun_rate,26.0,sensitivity,3.5,sensitivity,3.0,sensitivity,latency_log,medium,"{""latency_log"": 0.25}",4,observed,controlled,100,,0,0.0,100,0.0,100,0.0,100,,0,0.0,100,0.0,100,0.7777777777777771,100
prometheus/prometheus,rerun_rate,rerun_rate,26.0,sensitivity,3.5,sensitivity,3.0,sensitivity,latency_log,medium,"{""latency_log"": 0.25}",4,observed,none,100,,0,0.0,100,0.0,100,0.0,100,,0,0.0,100,0.0,100,0.7777777777777771,100
prometheus/prometheus,rerun_rate,rerun_rate,26.0,sensitivity,3.5,sensitivity,3.0,sensitivity,latency_log,medium,"{""latency_log"": 0.25}",8,low_volume,none,100,,0,0.0,100,0.0,66,0.0,100,,0,0.0,100,0.0,100,0.7777777777777771,100
prometheus/prometheus,rerun_rate,rerun_rate,26.0,sensitivity,3.5,sensitivity,3.0,sensitivity,latency_log,medium,"{""latency_log"": 0.25}",8,observed,controlled,100,,0,0.0,100,0.0,65,0.0,100,,0,0.0,100,0.0,100,0.7777777777777771,100
prometheus/prometheus,rerun_rate,rerun_rate,26.0,sensitivity,3.5,sensitivity,3.0,sensitivity,latency_log,medium,"{""latency_log"": 0.25}",8,observed,none,100,,0,0.0,100,0.0,65,0.0,100,,0,0.0,100,0.0,100,0.7777777777777771,100
prometheus/prometheus,rerun_rate,rerun_rate,26.0,sensitivity,3.5,sensitivity,3.0,sensitivity,latency_log+failure_rate,high,"{""failure_rate"": 0.2, ""latency_log"": 0.5}",1,observed,none,100,,0,0.0,75,0.0,100,0.0,100,,0,0.0,75,0.0,100,0.7777777777777771,100
prometheus/prometheus,rerun_rate,rerun_rate,26.0,sensitivity,3.5,sensitivity,3.0,sensitivity,latency_log+failure_rate,high,"{""failure_rate"": 0.2, ""latency_log"": 0.5}",2,observed,none,100,,0,0.0,90,0.0,100,0.0,100,,0,0.0,90,0.0,100,0.7777777777777771,100
prometheus/prometheus,rerun_rate,rerun_rate,26.0,sensitivity,3.5,sensitivity,3.0,sensitivity,latency_log+failure_rate,high,"{""failure_rate"": 0.2, ""latency_log"": 0.5}",4,observed,none,100,,0,0.0,100,0.0,100,0.0,100,,0,0.0,100,0.0,100,0.7777777777777771,100
prometheus/prometheus,rerun_rate,rerun_rate,26.0,sensitivity,3.5,sensitivity,3.0,sensitivity,latency_log+failure_rate,high,"{""failure_rate"": 0.2, ""latency_log"": 0.5}",8,observed,none,100,,0,0.0,100,0.0,65,0.0,100,,0,0.0,100,0.0,100,0.7777777777777771,100
prometheus/prometheus,rerun_rate,rerun_rate,26.0,sensitivity,3.5,sensitivity,3.0,sensitivity,latency_log+failure_rate,low,"{""failure_rate"": 0.05, ""latency_log"": 0.1}",1,observed,none,100,,0,0.0,80,0.0,100,0.0,100,,0,0.0,80,0.0,100,0.7777777777777771,100
prometheus/prometheus,rerun_rate,rerun_rate,26.0,sensitivity,3.5,sensitivity,3.0,sensitivity,latency_log+failure_rate,low,"{""failure_rate"": 0.05, ""latency_log"": 0.1}",2,observed,none,100,,0,0.0,91,0.0,100,0.0,100,,0,0.0,91,0.0,100,0.7777777777777771,100
prometheus/prometheus,rerun_rate,rerun_rate,26.0,sensitivity,3.5,sensitivity,3.0,sensitivity,latency_log+failure_rate,low,"{""failure_rate"": 0.05, ""latency_log"": 0.1}",4,observed,none,100,,0,0.0,100,0.0,100,0.0,100,,0,0.0,100,0.0,100,0.7777777777777771,100
prometheus/prometheus,rerun_rate,rerun_rate,26.0,sensitivity,3.5,sensitivity,3.0,sensitivity,latency_log+failure_rate,low,"{""failure_rate"": 0.05, ""latency_log"": 0.1}",8,observed,none,100,,0,0.0,100,0.0,62,0.0,100,,0,0.0,100,0.0,100,0.7777777777777771,100
prometheus/prometheus,rerun_rate,rerun_rate,26.0,sensitivity,3.5,sensitivity,3.0,sensitivity,latency_log+failure_rate,medium,"{""failure_rate"": 0.1, ""latency_log"": 0.25}",1,low_volume,none,100,,0,0.0,77,0.0,100,0.0,100,,0,0.0,77,0.0,100,0.7777777777777771,100
prometheus/prometheus,rerun_rate,rerun_rate,26.0,sensitivity,3.5,sensitivity,3.0,sensitivity,latency_log+failure_rate,medium,"{""failure_rate"": 0.1, ""latency_log"": 0.25}",1,observed,controlled,100,,0,0.0,73,0.0,100,0.0,100,,0,0.0,73,0.0,100,0.7777777777777771,100
prometheus/prometheus,rerun_rate,rerun_rate,26.0,sensitivity,3.5,sensitivity,3.0,sensitivity,latency_log+failure_rate,medium,"{""failure_rate"": 0.1, ""latency_log"": 0.25}",1,observed,none,100,,0,0.0,79,0.0,100,0.0,100,,0,0.0,79,0.0,100,0.7777777777777771,100
prometheus/prometheus,rerun_rate,rerun_rate,26.0,sensitivity,3.5,sensitivity,3.0,sensitivity,latency_log+failure_rate,medium,"{""failure_rate"": 0.1, ""latency_log"": 0.25}",2,low_volume,none,100,,0,0.0,93,0.0,100,0.0,100,,0,0.0,93,0.0,100,0.7777777777777771,100
prometheus/prometheus,rerun_rate,rerun_rate,26.0,sensitivity,3.5,sensitivity,3.0,sensitivity,latency_log+failure_rate,medium,"{""failure_rate"": 0.1, ""latency_log"": 0.25}",2,observed,controlled,100,,0,0.0,94,0.0,100,0.0,100,,0,0.0,94,0.0,100,0.7777777777777771,100
prometheus/prometheus,rerun_rate,rerun_rate,26.0,sensitivity,3.5,sensitivity,3.0,sensitivity,latency_log+failure_rate,medium,"{""failure_rate"": 0.1, ""latency_log"": 0.25}",2,observed,none,100,,0,0.0,88,0.0,100,0.0,100,,0,0.0,88,0.0,100,0.7777777777777771,100
prometheus/prometheus,rerun_rate,rerun_rate,26.0,sensitivity,3.5,sensitivity,3.0,sensitivity,latency_log+failure_rate,medium,"{""failure_rate"": 0.1, ""latency_log"": 0.25}",4,low_volume,none,100,,0,0.0,100,0.0,100,0.0,100,,0,0.0,100,0.0,100,0.7777777777777771,100
prometheus/prometheus,rerun_rate,rerun_rate,26.0,sensitivity,3.5,sensitivity,3.0,sensitivity,latency_log+failure_rate,medium,"{""failure_rate"": 0.1, ""latency_log"": 0.25}",4,observed,controlled,100,,0,0.0,100,0.0,100,0.0,100,,0,0.0,100,0.0,100,0.7777777777777771,100
prometheus/prometheus,rerun_rate,rerun_rate,26.0,sensitivity,3.5,sensitivity,3.0,sensitivity,latency_log+failure_rate,medium,"{""failure_rate"": 0.1, ""latency_log"": 0.25}",4,observed,none,100,,0,0.0,100,0.0,100,0.0,100,,0,0.0,100,0.0,100,0.7777777777777771,100
prometheus/prometheus,rerun_rate,rerun_rate,26.0,sensitivity,3.5,sensitivity,3.0,sensitivity,latency_log+failure_rate,medium,"{""failure_rate"": 0.1, ""latency_log"": 0.25}",8,low_volume,none,100,,0,0.0,100,0.0,76,0.0,100,,0,0.0,100,0.0,100,0.7777777777777771,100
prometheus/prometheus,rerun_rate,rerun_rate,26.0,sensitivity,3.5,sensitivity,3.0,sensitivity,latency_log+failure_rate,medium,"{""failure_rate"": 0.1, ""latency_log"": 0.25}",8,observed,controlled,100,,0,0.0,100,0.0,62,0.0,100,,0,0.0,100,0.0,100,0.7777777777777771,100
prometheus/prometheus,rerun_rate,rerun_rate,26.0,sensitivity,3.5,sensitivity,3.0,sensitivity,latency_log+failure_rate,medium,"{""failure_rate"": 0.1, ""latency_log"": 0.25}",8,observed,none,100,,0,0.0,100,0.0,66,0.0,100,,0,0.0,100,0.0,100,0.7777777777777771,100
prometheus/prometheus,rerun_rate,rerun_rate,26.0,sensitivity,3.5,sensitivity,3.0,sensitivity,latency_log+failure_rate+rerun_rate,high,"{""failure_rate"": 0.2, ""latency_log"": 0.5, ""rerun_rate"": 0.2}",1,observed,none,100,,0,0.0,84,0.0,100,0.0,100,,0,0.0,84,0.0,100,0.7777777777777771,100
prometheus/prometheus,rerun_rate,rerun_rate,26.0,sensitivity,3.5,sensitivity,3.0,sensitivity,latency_log+failure_rate+rerun_rate,high,"{""failure_rate"": 0.2, ""latency_log"": 0.5, ""rerun_rate"": 0.2}",2,observed,none,100,,0,0.0,83,0.0,100,0.0,100,,0,0.0,83,0.0,100,0.7777777777777771,100
prometheus/prometheus,rerun_rate,rerun_rate,26.0,sensitivity,3.5,sensitivity,3.0,sensitivity,latency_log+failure_rate+rerun_rate,high,"{""failure_rate"": 0.2, ""latency_log"": 0.5, ""rerun_rate"": 0.2}",4,observed,none,100,1.0,100,0.6033333333333333,100,0.0,100,1.0,100,2.0,100,0.6033333333333333,100,2.0,100,0.7777777777777771,100
prometheus/prometheus,rerun_rate,rerun_rate,26.0,sensitivity,3.5,sensitivity,3.0,sensitivity,latency_log+failure_rate+rerun_rate,high,"{""failure_rate"": 0.2, ""latency_log"": 0.5, ""rerun_rate"": 0.2}",8,observed,none,100,1.0,100,0.8571428571428572,100,0.0,64,1.0,100,2.0,100,0.8571428571428572,100,6.0,100,0.7777777777777771,100
prometheus/prometheus,rerun_rate,rerun_rate,26.0,sensitivity,3.5,sensitivity,3.0,sensitivity,latency_log+failure_rate+rerun_rate,low,"{""failure_rate"": 0.05, ""latency_log"": 0.1, ""rerun_rate"": 0.05}",1,observed,none,100,,0,0.0,75,0.0,100,0.0,100,,0,0.0,75,0.0,100,0.7777777777777771,100
prometheus/prometheus,rerun_rate,rerun_rate,26.0,sensitivity,3.5,sensitivity,3.0,sensitivity,latency_log+failure_rate+rerun_rate,low,"{""failure_rate"": 0.05, ""latency_log"": 0.1, ""rerun_rate"": 0.05}",2,observed,none,100,,0,0.0,90,0.0,100,0.0,100,,0,0.0,90,0.0,100,0.7777777777777771,100
prometheus/prometheus,rerun_rate,rerun_rate,26.0,sensitivity,3.5,sensitivity,3.0,sensitivity,latency_log+failure_rate+rerun_rate,low,"{""failure_rate"": 0.05, ""latency_log"": 0.1, ""rerun_rate"": 0.05}",4,observed,none,100,1.0,100,0.5916666666666663,100,0.0,100,1.0,100,2.0,100,0.5916666666666663,100,2.0,100,0.7777777777777771,100
prometheus/prometheus,rerun_rate,rerun_rate,26.0,sensitivity,3.5,sensitivity,3.0,sensitivity,latency_log+failure_rate+rerun_rate,low,"{""failure_rate"": 0.05, ""latency_log"": 0.1, ""rerun_rate"": 0.05}",8,observed,none,100,1.0,100,0.8721428571428573,100,0.0,70,1.0,100,2.0,100,0.8721428571428573,100,6.0,100,0.7777777777777771,100
