repo_full,week,attempts_total,outcome_n,failure_count,failure_rate,latency_n,feedback_latency_median_min,feedback_latency_p90_min,queue_latency_median_min,execution_span_median_min,logical_run_n,rerun_count,rerun_rate,additional_attempt_count,failed_then_passed_count,failed_then_passed_rate_among_reruns,merged_pr_count,pr_cycle_hours_median,qualified_review_latency_hours_median,reviewed_pr_n,churn_median,changed_files_median,commits_median,created_pr_count,workflow_count,workflow_concentration_hhi,release_count,split,external_calibration,external_evaluation_eligible,workflow_adjusted_latency_log,latency_log_raw,latency_log,low_outcome_support,low_latency_support,missing_core_metric_count
helm/helm,2025-09-01,253,223,34,0.1524663677130044,223,4.116666666666666,6.646666666666667,0.05,4.066666666666666,222,31,0.1396396396396396,31,0,0.0,22,35.090555555555554,12.952916666666669,22,76.5,2.0,1.0,32,3.0,0.3333437485353623,,external,True,False,0.0526844557794401,1.6325031853650964,0.0526844557794401,False,False,0
helm/helm,2025-09-08,198,180,16,0.0888888888888888,180,4.316666666666666,6.751666666666667,0.05,4.258333333333333,180,18,0.1,18,0,0.0,14,23.182916666666667,19.21208333333333,14,14.0,2.0,1.0,22,3.0,0.3333333333333333,,external,True,False,0.0747098396087015,1.6708465405627435,0.0747098396087015,False,False,0
helm/helm,2025-09-15,103,97,11,0.1134020618556701,97,4.25,6.506666666666667,0.05,4.216666666666667,96,7,0.0729166666666666,7,0,0.0,7,65.39166666666667,18.523611111111112,7,64.0,4.0,1.0,16,3.0,0.333396173060609,,external,True,False,0.0282527923718148,1.6582280766035324,0.0282527923718148,False,False,0
helm/helm,2025-09-22,99,84,4,0.0476190476190476,84,4.333333333333333,5.773333333333333,0.05,4.283333333333333,84,15,0.1785714285714285,15,0,0.0,10,105.71638888888889,27.450833333333332,10,6.0,1.5,1.0,17,3.0,0.3333333333333333,,external,False,True,0.026319551832326,1.6739764335716716,0.026319551832326,False,False,0
helm/helm,2025-09-29,99,90,6,0.0666666666666666,90,4.558333333333334,5.883333333333334,0.05,4.516666666666667,93,6,0.064516129032258,6,0,0.0,9,242.26416666666665,58.71666666666667,9,6.0,2.0,1.0,13,3.0,0.3333333333333333,,external,False,True,0.0489644609517726,1.7152983031335778,0.0489644609517726,False,False,0
helm/helm,2025-10-06,135,123,4,0.032520325203252,123,4.616666666666666,5.863333333333333,0.05,4.533333333333333,123,12,0.0975609756097561,12,0,0.0,16,71.28291666666667,48.07861111111112,16,24.0,2.0,1.0,21,3.0,0.3333333333333333,,external,False,True,0.0663449637855849,1.725738368130261,0.0663449637855849,False,False,0
helm/helm,2025-10-13,120,111,9,0.081081081081081,111,4.483333333333333,5.783333333333333,0.05,4.45,111,9,0.081081081081081,9,0,0.0,10,64.07763888888888,9.934861111111111,10,35.0,2.0,1.0,18,3.0,0.3333333333333333,,external,False,True,0.0353867626221386,1.7017131885432712,0.0353867626221386,False,False,0
helm/helm,2025-10-20,128,116,10,0.0862068965517241,116,4.65,5.883333333333333,0.1333333333333333,4.508333333333333,116,12,0.1034482758620689,12,0,0.0,13,329.31083333333333,30.32138888888889,13,24.0,3.0,1.0,10,3.0,0.33349609375,,external,False,True,0.0638146374628391,1.7316555451583495,0.0638146374628391,False,False,0
helm/helm,2025-10-27,135,126,7,0.0555555555555555,126,4.5,5.75,0.05,4.441666666666666,126,9,0.0714285714285714,9,0,0.0,6,295.41819444444445,22.99430555555556,6,63.5,6.5,1.0,8,3.0,0.3333333333333333,,external,False,True,-0.0170998809852278,1.7047480922384253,-0.0170998809852278,False,False,0
helm/helm,2025-11-03,108,96,7,0.0729166666666666,96,4.15,5.533333333333333,0.05,4.1,96,12,0.125,12,0,0.0,11,21.848055555555558,21.5075,11,17.0,2.0,1.0,12,3.0,0.3333333333333333,,external,False,True,-0.057632249417836,1.6389967146756448,-0.057632249417836,False,False,0
helm/helm,2025-11-10,204,192,11,0.0572916666666666,192,4.166666666666667,5.716666666666667,0.05,4.116666666666666,192,12,0.0625,12,0,0.0,24,43.20166666666667,17.018472222222222,24,12.5,2.0,1.0,30,3.0,0.3333333333333333,,external,False,True,-0.0097263280493214,1.642227735257091,-0.0097263280493214,False,False,0
helm/helm,2025-11-17,132,120,5,0.0416666666666666,120,4.216666666666667,5.65,0.05,4.158333333333333,120,12,0.1,12,0,0.0,15,39.12222222222222,11.036666666666669,15,12.0,2.0,1.0,27,3.0,0.3333333333333333,,external,False,True,-0.0181831437262334,1.6518586283180523,-0.0181831437262334,False,False,0
helm/helm,2025-11-24,75,60,4,0.0666666666666666,60,4.233333333333333,5.635000000000001,0.05,4.183333333333334,59,15,0.2542372881355932,16,0,0.0,8,141.7001388888889,1.92875,8,7.5,2.0,1.0,21,3.0,0.3336888888888888,,external,False,True,-0.0219540767237118,1.655048423686153,-0.0219540767237118,False,False,0
helm/helm,2025-12-01,78,63,0,0.0,63,4.283333333333333,5.85,0.05,4.216666666666667,63,15,0.238095238095238,15,0,0.0,4,30.24194444444444,15.065833333333334,4,8.0,2.5,1.0,14,3.0,0.3333333333333333,,external,False,True,-0.0249726886650961,1.66455721165518,-0.0249726886650961,False,False,0
helm/helm,2025-12-08,179,161,7,0.0434782608695652,161,4.183333333333334,5.6,0.05,4.116666666666666,160,19,0.11875,19,1,0.0526315789473684,25,46.859722222222224,13.495555555555557,25,6.0,2.0,1.0,24,4.0,0.3003963671545832,,external,False,True,-0.0235258115597524,1.6454483499571335,-0.0235258115597524,False,False,0
helm/helm,2025-12-15,107,95,10,0.1052631578947368,95,4.016666666666667,5.616666666666666,0.0333333333333333,3.983333333333333,94,13,0.1382978723404255,13,0,0.0,13,30.94527777777778,30.93027777777778,13,6.0,2.0,1.0,14,4.0,0.310332780155472,,external,False,True,-0.0186736727477778,1.612765702526775,-0.0186736727477778,False,False,0
helm/helm,2025-12-22,66,51,10,0.196078431372549,51,3.85,5.55,0.05,3.816666666666667,51,15,0.2941176470588235,15,0,0.0,9,96.34944444444444,6.145555555555555,9,66.0,3.0,1.0,9,4.0,0.2837465564738292,,external,False,True,-0.0166052506507584,1.5789787049493915,-0.0166052506507584,False,False,0
helm/helm,2025-12-29,27,21,1,0.0476190476190476,21,3.8666666666666663,5.533333333333333,0.0333333333333333,3.8333333333333335,21,6,0.2857142857142857,6,0,0.0,6,91.94805555555556,25.459861111111117,6,8.0,1.0,1.0,10,3.0,0.3333333333333333,,external,False,True,-0.055765435285034,1.582409240046181,-0.055765435285034,False,False,0
helm/helm,2026-01-05,131,112,14,0.125,112,3.775,5.515,0.05,3.725,112,19,0.1696428571428571,19,0,0.0,11,14.917777777777776,12.935,11,12.0,2.0,1.0,15,5.0,0.2832585513664705,,external,False,True,-0.0510230109911881,1.5633939739326936,-0.0510230109911881,False,False,0
helm/helm,2026-01-12,120,111,5,0.045045045045045,111,4.0,5.716666666666667,0.05,3.95,111,9,0.081081081081081,9,0,0.0,9,39.63472222222222,4.674722222222222,9,10.0,2.0,1.0,16,4.0,0.3226388888888889,,external,False,True,-0.0275235645847201,1.6094379124341005,-0.0275235645847201,False,False,0
helm/helm,2026-01-19,91,85,6,0.0705882352941176,85,3.9166666666666665,5.733333333333333,0.05,3.883333333333333,84,7,0.0833333333333333,7,0,0.0,7,113.76555555555557,41.33722222222222,7,83.0,2.0,1.0,13,4.0,0.3128849172805216,,external,False,True,-0.0287798847174791,1.5926307941177191,-0.0287798847174791,False,False,0
helm/helm,2026-01-26,29,23,0,0.0,23,3.9,5.680000000000001,0.0333333333333333,3.85,23,6,0.2608695652173913,6,0,0.0,6,118.84986111111112,69.95305555555555,6,14.5,2.0,1.0,10,4.0,0.2936979785969084,,external,False,True,0.0068962446861856,1.589235205116581,0.0068962446861856,False,False,0
helm/helm,2026-02-02,48,42,3,0.0714285714285714,42,3.966666666666667,5.648333333333333,0.05,3.9166666666666665,42,6,0.1428571428571428,6,0,0.0,6,86.87541666666667,64.23347222222222,6,62.0,4.5,1.0,11,3.0,0.3333333333333333,,external,False,True,-0.0334220752220828,1.6027489242833035,-0.0334220752220828,False,False,0
helm/helm,2026-02-09,127,117,6,0.0512820512820512,117,3.95,5.75,0.05,3.9,116,11,0.0948275862068965,11,1,0.0909090909090909,22,30.37486111111111,28.88236111111111,22,20.0,2.0,1.0,27,4.0,0.2892305784611569,,external,False,True,0.0244963929459111,1.599387576580599,0.0244963929459111,False,False,0
helm/helm,2026-02-16,42,33,2,0.0606060606060606,33,3.9166666666666665,5.816666666666666,0.0333333333333333,3.883333333333333,33,9,0.2727272727272727,9,0,0.0,6,198.36805555555557,25.10111111111111,6,48.0,3.0,1.0,13,3.0,0.3333333333333333,,external,False,True,-0.0108843755888197,1.5926307941177191,-0.0108843755888197,False,False,0
helm/helm,2026-02-23,341,335,72,0.2149253731343283,335,3.883333333333333,5.86,0.05,3.8333333333333335,335,6,0.017910447761194,6,0,0.0,15,44.84916666666667,5.144166666666667,15,50.0,4.0,1.0,35,4.0,0.3238448241759186,,external,False,True,0.0017241195911658,1.5858280467949666,0.0017241195911658,False,False,0
helm/helm,2026-03-02,80,71,10,0.1408450704225352,71,3.883333333333333,5.75,0.05,3.8333333333333335,71,9,0.1267605633802817,9,0,0.0,5,93.44388888888888,1.1805555555555556,5,45.0,10.0,1.0,15,4.0,0.28,,external,False,True,-0.0339637447539741,1.5858280467949666,-0.0339637447539741,False,False,0
helm/helm,2026-03-09,164,152,12,0.0789473684210526,152,3.908333333333333,5.965,0.05,3.858333333333333,152,12,0.0789473684210526,12,0,0.0,12,140.53958333333333,44.85666666666667,12,18.0,2.0,1.0,20,4.0,0.2836109458655562,,external,False,True,0.0533116528214796,1.5909344408695407,0.0533116528214796,False,False,0
helm/helm,2026-03-16,65,62,11,0.1774193548387097,62,3.933333333333333,5.833333333333333,0.0333333333333333,3.875,62,3,0.0483870967741935,3,0,0.0,0,,,0,,,,9,4.0,0.3140828402366864,,external,False,True,-0.0069747856629731,1.5960148921019597,-0.0069747856629731,False,False,0
helm/helm,2026-03-23,94,85,6,0.0705882352941176,85,3.933333333333333,5.863333333333334,0.05,3.883333333333333,84,9,0.1071428571428571,10,1,0.1111111111111111,9,19.52166666666667,8.024444444444445,9,9.0,2.0,1.0,21,4.0,0.2962879130828429,,external,False,True,0.0146551120837544,1.5960148921019597,0.0146551120837544,False,False,0
helm/helm,2026-03-30,123,105,16,0.1523809523809524,105,3.966666666666667,5.816666666666666,0.05,3.9166666666666665,104,19,0.1826923076923076,19,1,0.0526315789473684,4,13.0875,13.085,4,6.0,2.0,1.0,18,4.0,0.2956573468173706,,external,False,True,-0.0021232889016297,1.6027489242833035,-0.0021232889016297,False,False,0
helm/helm,2026-04-06,174,156,12,0.0769230769230769,152,3.8666666666666663,5.945,0.05,3.816666666666667,154,19,0.1233766233766233,20,1,0.0526315789473684,18,11.637083333333331,1.9784722222222224,18,12.0,2.0,1.0,26,4.0,0.2765226582111243,,external,False,True,0.0278694067633893,1.582409240046181,0.0278694067633893,False,False,0
helm/helm,2026-04-13,92,73,8,0.1095890410958904,73,3.95,5.863333333333333,0.05,3.9,73,19,0.2602739726027397,19,0,0.0,7,61.6775,2.740833333333333,7,8.0,2.0,1.0,13,4.0,0.3010396975425331,,external,False,True,-0.003975520164589,1.599387576580599,-0.003975520164589,False,False,0
helm/helm,2026-04-20,108,102,25,0.2450980392156862,102,2.716666666666667,5.815,0.0333333333333333,2.6,102,6,0.0588235294117647,6,0,0.0,7,349.4663888888889,16.64666666666667,7,20.0,2.0,1.0,19,4.0,0.2541152263374486,,external,False,True,0.0049860197831907,1.3128272092380182,0.0049860197831907,False,False,0
helm/helm,2026-04-27,117,102,5,0.0490196078431372,100,4.1,6.068333333333333,0.05,4.008333333333333,102,15,0.1470588235294117,15,0,0.0,8,232.7038888888889,11.30263888888889,8,10.0,2.0,1.0,10,4.0,0.3122945430637738,,external,False,True,0.0141032079587376,1.62924053973028,0.0141032079587376,False,False,0
helm/helm,2026-05-04,87,72,6,0.0833333333333333,72,4.15,6.071666666666666,0.05,4.066666666666666,72,15,0.2083333333333333,15,0,0.0,6,13.634305555555557,8.63875,6,20.5,2.0,1.0,14,4.0,0.3119302417756638,,external,False,True,0.016390948390112,1.6389967146756448,0.016390948390112,False,False,0
helm/helm,2026-05-11,78,63,6,0.0952380952380952,60,4.083333333333333,6.006666666666667,0.05,4.0,63,15,0.238095238095238,15,0,0.0,8,115.18194444444444,17.9525,8,48.0,2.0,1.0,13,4.0,0.2899408284023669,,external,False,True,0.0583728814999655,1.6259672143853108,0.0583728814999655,False,False,0
helm/helm,2026-05-18,90,81,9,0.1111111111111111,81,3.733333333333333,5.683333333333334,0.05,3.6666666666666665,80,9,0.1125,10,1,0.1111111111111111,10,53.592083333333335,23.826527777777777,10,6.0,1.0,1.0,19,4.0,0.3192592592592593,,external,False,True,-0.034905848730067,1.5546296759391054,-0.034905848730067,False,False,0
helm/helm,2026-05-25,170,138,25,0.181159420289855,138,3.158333333333333,5.843333333333333,0.0333333333333333,3.1166666666666667,138,32,0.2318840579710145,32,0,0.0,16,100.27791666666668,87.45263888888888,16,9.5,2.0,1.0,17,4.0,0.3049134948096885,,external,False,True,-0.0293678797819082,1.4251143529694728,-0.0293678797819082,False,False,0
helm/helm,2026-06-01,28,22,3,0.1363636363636363,22,3.158333333333333,5.986666666666667,0.05,3.1,22,6,0.2727272727272727,6,0,0.0,2,7.693611111111111,7.690972222222222,2,8.0,2.0,1.0,11,4.0,0.3112244897959184,,external,False,True,0.0433143874493751,1.4251143529694728,0.0433143874493751,False,False,0
helm/helm,2026-06-08,149,134,11,0.0820895522388059,134,3.125,5.916666666666667,0.0333333333333333,3.083333333333333,134,15,0.1119402985074626,15,0,0.0,16,44.92388888888889,13.061388888888889,16,24.0,2.0,1.0,22,4.0,0.2913832710238278,,external,False,True,-0.0237520624223464,1.4170660197866445,-0.0237520624223464,False,False,0
helm/helm,2026-06-15,150,135,12,0.0888888888888888,135,3.1,5.883333333333334,0.05,3.033333333333333,134,16,0.1194029850746268,16,0,0.0,18,76.06222222222223,7.935555555555555,18,16.5,2.0,1.0,28,4.0,0.3126222222222222,,external,False,True,-0.0349896933306678,1.410986973710262,-0.0349896933306678,False,False,0
helm/helm,2026-06-22,188,164,23,0.1402439024390244,164,3.033333333333333,5.883333333333334,0.0333333333333333,3.0,164,24,0.1463414634146341,24,0,0.0,10,9.89847222222222,8.903749999999999,10,155.0,3.5,1.0,16,4.0,0.3298438207333635,,external,False,True,-0.0604136511891542,1.3945931639345857,-0.0604136511891542,False,False,0
helm/helm,2026-06-29,81,68,7,0.1029411764705882,68,3.0,5.905,0.0333333333333333,2.966666666666667,68,13,0.1911764705882352,13,0,0.0,4,7.686111111111111,4.011527777777777,4,13.0,1.5,1.0,13,4.0,0.3104709647919524,,external,False,True,-0.0602968457663336,1.3862943611198906,-0.0602968457663336,False,False,0
helm/helm,2026-07-06,283,252,16,0.0634920634920634,252,3.825,6.098333333333333,0.05,3.158333333333333,266,17,0.0639097744360902,17,1,0.0588235294117647,22,2.8318055555555555,2.4779166666666663,22,6.5,2.0,1.0,44,4.0,0.2912135249534893,,external,False,True,0.0423183726793473,1.5738107347909494,0.0423183726793473,False,False,0
helm/helm,2026-07-13,486,288,36,0.125,288,3.7083333333333335,5.9,0.05,3.6166666666666663,471,15,0.0318471337579617,15,0,0.0,37,52.958888888888886,9.1325,34,13.0,2.0,1.0,48,4.0,0.32926891225931,,external,False,True,-0.0053243870471606,1.549333988364395,-0.0053243870471606,False,False,0
helm/helm,2026-07-20,607,493,21,0.0425963488843813,493,2.65,5.916666666666667,0.05,2.466666666666667,583,24,0.0411663807890223,24,0,0.0,54,14.283194444444444,11.610833333333334,53,354.5,2.5,1.0,70,5.0,0.2468591311144825,,external,False,True,0.0036537075874831,1.2947271675944,0.0036537075874831,False,False,0
helm/helm,2026-07-27,247,159,7,0.0440251572327044,159,1.15,5.053333333333336,0.05,0.8666666666666667,235,12,0.051063829787234,12,0,0.0,7,20.06,16.230555555555554,7,12.0,2.0,1.0,20,5.0,0.2514547034044157,,external,False,True,-0.0816313949510367,0.7654678421395714,-0.0816313949510367,False,False,0
helm/helm,2026-08-03,130,87,3,0.0344827586206896,87,0.8833333333333333,5.07,0.05,0.7666666666666667,123,7,0.056910569105691,7,0,0.0,11,1.096666666666667,0.3419444444444444,11,8.0,2.0,1.0,16,5.0,0.2302958579881657,,external,False,True,-0.2475758807826481,0.6330432564902398,-0.2475758807826481,False,False,0
containerd/containerd,2025-06-23,268,268,74,0.2761194029850746,267,22.4,45.21666666666667,0.05,22.366666666666667,256,10,0.0390625,12,10,1.0,8,281.47875,2.754722222222222,8,50.0,6.5,1.0,19,5.0,0.2284194698151035,,external,True,False,-0.0353742011704557,3.152736022363656,-0.0353742011704557,False,False,0
containerd/containerd,2025-06-30,453,453,147,0.3245033112582781,453,22.5,42.6,0.0333333333333333,22.5,421,18,0.0427553444180522,32,17,0.9444444444444444,16,32.26819444444445,24.94875,16,36.5,2.0,1.0,21,5.0,0.2183871077779239,,external,True,False,-0.00151561429358,3.157000421150113,-0.00151561429358,False,False,0
containerd/containerd,2025-07-07,582,574,125,0.2177700348432055,574,22.78333333333333,43.88,0.05,22.725,554,23,0.0415162454873646,28,18,0.782608695652174,12,13.698194444444445,1.6006944444444444,12,20.0,2.0,1.0,24,5.0,0.207000389697807,,external,True,False,0.007766482782474,3.168985055254736,0.007766482782474,False,False,0
containerd/containerd,2025-07-14,391,388,88,0.2268041237113402,388,19.05833333333333,37.49333333333333,0.0333333333333333,20.708333333333336,362,22,0.0607734806629834,29,16,0.7272727272727273,22,28.31736111111111,7.229722222222222,22,53.0,7.0,1.0,28,5.0,0.2126817590151817,,external,True,False,-0.0343783546629216,2.9986446950010257,-0.0343783546629216,False,False,0
containerd/containerd,2025-07-21,229,228,72,0.3157894736842105,228,22.258333333333333,38.010000000000005,0.0333333333333333,22.3,208,13,0.0625,21,9,0.6923076923076923,7,119.84583333333332,2.043055555555556,7,27.0,2.0,1.0,8,5.0,0.2059266604374439,,external,True,False,-0.0166737864857741,3.146663490754276,-0.0166737864857741,False,False,0
containerd/containerd,2025-07-28,534,532,156,0.2932330827067669,532,22.316666666666663,36.98333333333334,0.05,22.266666666666666,518,14,0.027027027027027,16,13,0.9285714285714286,15,48.54083333333333,3.9966666666666666,15,10.0,2.0,1.0,16,5.0,0.2017842864958128,,external,True,False,-0.0433083984331579,3.1491684124433803,-0.0433083984331579,False,False,0
containerd/containerd,2025-08-04,267,264,48,0.1818181818181818,264,22.308333333333334,39.21,0.0333333333333333,22.35833333333333,251,10,0.0398406374501992,16,9,0.9,9,21.55666666666667,10.023333333333332,9,6.0,1.0,1.0,20,5.0,0.2077880177867553,,external,True,False,-0.0019794016421998,3.148810950419913,-0.0019794016421998,False,False,0
containerd/containerd,2025-08-11,280,280,45,0.1607142857142857,280,22.48333333333333,38.41333333333333,0.0333333333333333,22.433333333333334,266,14,0.0526315789473684,14,13,0.9285714285714286,13,63.31861111111111,11.755,13,20.0,2.0,1.0,16,7.0,0.1974489795918367,,external,True,False,-0.0037839543064915,3.1562909496765794,-0.0037839543064915,False,False,0
containerd/containerd,2025-08-18,527,525,205,0.3904761904761905,525,19.133333333333333,37.02666666666667,0.05,20.116666666666667,501,16,0.0319361277445109,26,14,0.875,19,79.57305555555556,13.20111111111111,19,26.0,2.0,1.0,14,5.0,0.2077168750832646,,external,True,False,-0.0258912708637801,3.00237681627266,-0.0258912708637801,False,False,0
containerd/containerd,2025-08-25,1218,1210,279,0.2305785123966942,1210,23.08333333333333,36.85,0.0333333333333333,23.05,1190,24,0.0201680672268907,28,17,0.7083333333333334,17,23.073055555555555,9.13888888888889,17,6.0,2.0,1.0,24,8.0,0.1988751108846233,,external,True,False,0.0149373075824621,3.181520038324432,0.0149373075824621,False,False,0
containerd/containerd,2025-09-01,772,763,196,0.2568807339449541,763,23.2,37.79666666666667,0.0333333333333333,23.216666666666665,746,18,0.0241286863270777,26,15,0.8333333333333334,12,39.153194444444445,0.955,12,5.0,1.0,1.0,15,6.0,0.2034920400547665,,external,True,False,0.0231611408927089,3.186352633162641,0.0231611408927089,False,False,0
containerd/containerd,2025-09-08,446,432,108,0.25,431,23.33333333333333,40.66666666666666,0.0333333333333333,23.25,419,15,0.035799522673031,27,14,0.9333333333333332,6,42.1875,1.8877777777777776,6,14.0,5.5,1.0,17,7.0,0.1922922238532848,,external,True,False,0.0371734063063494,3.1918471524802814,0.0371734063063494,False,False,0
containerd/containerd,2025-09-15,366,365,89,0.2438356164383561,365,23.183333333333334,39.546666666666674,0.0333333333333333,23.166666666666668,346,15,0.0433526011560693,20,13,0.8666666666666667,12,61.17055555555555,16.380416666666665,12,6.0,2.0,1.0,11,5.0,0.2072172952312699,,external,True,False,0.0317005444091022,3.185663690662087,0.0317005444091022,False,False,0
containerd/containerd,2025-09-22,379,377,93,0.246684350132626,377,22.7,39.31,0.0333333333333333,22.73333333333333,359,15,0.0417827298050139,20,15,1.0,12,22.223750000000003,2.6063888888888886,12,22.5,2.5,1.0,17,6.0,0.2111444504006516,,external,False,True,0.0214045214083283,3.1654750481410856,0.0214045214083283,False,False,0
containerd/containerd,2025-09-29,177,177,55,0.3107344632768362,177,22.7,41.37,0.0333333333333333,22.73333333333333,162,11,0.0679012345679012,15,9,0.8181818181818182,10,47.19555555555556,13.178888888888888,10,9.5,1.0,1.0,10,4.0,0.2827731494781194,,external,False,True,0.0158307084154559,3.1654750481410856,0.0158307084154559,False,False,0
containerd/containerd,2025-10-06,278,274,79,0.2883211678832116,274,19.866666666666667,41.38166666666667,0.0333333333333333,21.525,256,21,0.08203125,22,20,0.9523809523809524,15,24.821944444444444,15.181944444444444,15,20.0,2.0,1.0,18,6.0,0.2601055845970705,,external,False,True,0.0315876296200942,3.0381529894379438,0.0315876296200942,False,False,0
containerd/containerd,2025-10-13,289,288,88,0.3055555555555556,288,22.8,41.665,0.0333333333333333,22.825,263,20,0.0760456273764258,26,14,0.7,7,49.48027777777778,25.15277777777778,7,20.0,2.0,1.0,15,5.0,0.2621975311598281,,external,False,True,0.0312953089415824,3.169685580677429,0.0312953089415824,False,False,0
containerd/containerd,2025-10-20,393,393,124,0.3155216284987277,393,22.633333333333333,41.25666666666667,0.05,22.53333333333333,368,21,0.0570652173913043,25,18,0.8571428571428571,20,25.00138888888889,7.320555555555556,20,24.0,3.0,1.0,23,4.0,0.2636404249946584,,external,False,True,0.035509614147516,3.162658144869972,0.035509614147516,False,False,0
containerd/containerd,2025-10-27,408,388,105,0.2706185567010309,387,22.03333333333333,41.87333333333335,0.0333333333333333,22.45,361,35,0.0969529085872576,47,28,0.8,28,11.953055555555554,2.8231944444444443,28,21.0,2.0,1.0,29,5.0,0.2603445790080738,,external,False,True,0.0341592907609966,3.1369424421055148,0.0341592907609966,False,False,0
containerd/containerd,2025-11-03,490,480,123,0.25625,480,22.441666666666663,40.568333333333335,0.0333333333333333,22.491666666666667,462,23,0.0497835497835497,28,20,0.8695652173913043,27,10.771944444444443,0.6952777777777778,27,20.0,2.0,1.0,34,6.0,0.2361516034985422,,external,False,True,0.0360816717328208,3.1545150657078107,0.0360816717328208,False,False,0
containerd/containerd,2025-11-10,258,252,55,0.2182539682539682,252,22.34166666666667,39.281666666666666,0.0333333333333333,22.325000000000003,255,3,0.0117647058823529,3,1,0.3333333333333333,3,62.35111111111111,0.205,3,2.0,1.0,1.0,12,5.0,0.230575085631873,,external,False,True,0.0219067098382252,3.1502400324780626,0.0219067098382252,False,False,0
containerd/containerd,2025-11-17,472,463,110,0.2375809935205183,463,22.2,38.61666666666667,0.0333333333333333,22.183333333333334,454,16,0.0352422907488986,18,15,0.9375,19,26.273333333333333,7.843055555555556,19,99.0,3.0,1.0,28,7.0,0.2470105573111174,,external,False,True,0.0211818306796077,3.1441522786722644,0.0211818306796077,False,False,0
containerd/containerd,2025-11-24,544,541,178,0.3290203327171904,541,22.366666666666667,38.36666666666667,0.0333333333333333,22.35,517,20,0.0386847195357833,27,13,0.65,12,23.974027777777778,1.3630555555555557,12,20.0,1.5,1.0,30,7.0,0.2669496107266436,,external,False,True,0.0122594030499866,3.151310505372434,0.0122594030499866,False,False,0
containerd/containerd,2025-12-01,479,477,176,0.3689727463312369,477,9.633333333333333,37.18666666666667,0.0333333333333333,9.783333333333331,448,25,0.0558035714285714,31,14,0.56,20,32.32111111111111,3.5663888888888886,20,22.5,2.0,1.0,32,5.0,0.2527490727463705,,external,False,True,0.0306646956532155,2.3639937211226894,0.0306646956532155,False,False,0
containerd/containerd,2025-12-08,506,496,98,0.1975806451612903,496,21.083333333333336,37.30833333333334,0.0333333333333333,21.141666666666666,471,30,0.0636942675159235,35,24,0.8,33,18.31055555555556,7.069166666666667,33,25.0,5.0,1.0,39,7.0,0.2567998250246059,,external,False,True,0.0021114542477908,3.094823176198222,0.0021114542477908,False,False,0
containerd/containerd,2025-12-15,529,525,104,0.1980952380952381,522,21.308333333333334,37.85833333333333,0.0333333333333333,21.316666666666663,503,24,0.0477137176938369,26,21,0.875,22,8.454444444444444,2.380138888888889,22,29.0,2.0,1.0,29,5.0,0.2552342222905149,,external,False,True,0.0003670991716073,3.1049603007383064,0.0003670991716073,False,False,0
containerd/containerd,2025-12-22,170,169,28,0.165680473372781,169,21.33333333333333,36.23,0.0333333333333333,21.383333333333333,157,10,0.0636942675159235,13,10,1.0,6,70.05583333333333,4.805277777777778,6,69.0,2.5,1.0,11,4.0,0.2611072664359861,,external,False,True,-0.0118751771669675,3.106080330722856,-0.0118751771669675,False,False,0
containerd/containerd,2025-12-29,222,222,40,0.1801801801801801,222,4.841666666666667,36.125,0.0333333333333333,4.775,219,3,0.0136986301369863,3,3,1.0,7,191.0186111111111,7.653611111111111,7,34.0,2.0,1.0,5,4.0,0.2515217920623326,,external,False,True,-0.012880539328453,1.765016144252544,-0.012880539328453,False,False,0
containerd/containerd,2026-01-05,660,657,121,0.1841704718417047,657,21.1,37.81333333333333,0.0333333333333333,21.066666666666663,643,15,0.0233281493001555,17,13,0.8666666666666667,19,25.419722222222223,11.976111111111113,19,55.0,3.0,1.0,24,4.0,0.2520936639118457,,external,False,True,0.0019912672333767,3.095577608523707,0.0019912672333767,False,False,0
containerd/containerd,2026-01-12,320,320,59,0.184375,320,18.016666666666666,38.50833333333333,0.0333333333333333,21.075000000000003,308,6,0.0194805194805194,12,6,1.0,13,98.96944444444443,8.9875,13,20.0,2.0,1.0,17,5.0,0.25,,external,False,True,0.0172907470890164,2.945315787639975,0.0172907470890164,False,False,0
containerd/containerd,2026-01-19,330,324,61,0.1882716049382716,324,7.625,38.26166666666666,0.0333333333333333,9.258333333333333,323,6,0.0185758513931888,7,4,0.6666666666666666,15,19.409444444444443,3.553333333333333,15,24.0,2.0,1.0,14,5.0,0.2110927456382001,,external,False,True,0.0201758479997014,2.1546649629174235,0.0201758479997014,False,False,0
containerd/containerd,2026-01-26,413,404,74,0.1831683168316831,404,18.925,39.04166666666667,0.0333333333333333,19.791666666666668,403,10,0.0248138957816377,10,8,0.8,5,24.13361111111111,1.566111111111111,5,10.0,1.0,1.0,22,5.0,0.2394514829775633,,external,False,True,0.0386479750700981,2.991975224676279,0.0386479750700981,False,False,0
containerd/containerd,2026-02-02,492,487,98,0.2012320328542094,487,15.05,39.586666666666666,0.0333333333333333,20.766666666666666,475,13,0.0273684210526315,17,8,0.6153846153846154,15,39.15277777777778,13.379444444444443,15,20.0,2.0,1.0,25,5.0,0.2445221098552449,,external,False,True,0.0195832508847309,2.775708849576025,0.0195832508847309,False,False,0
