repo_full,detector_family,detector_variant,metric,affected_metrics,magnitude_level,magnitude,duration_weeks,volume_condition,missingness_condition,scenario_count,mean_precision,precision_valid_observations,mean_recall,recall_valid_observations,mean_false_alarm_rate,false_alarm_rate_valid_observations,mean_episode_detection_rate,episode_detection_rate_valid_observations,mean_detection_delay_weeks,detection_delay_weeks_valid_observations,mean_boundary_overlap,boundary_overlap_valid_observations,mean_alarm_duration_weeks,alarm_duration_weeks_valid_observations,mean_unevaluable_fraction,unevaluable_fraction_valid_observations
docker/cli,causal_rolling_mad,failure_rate,failure_rate,latency_log+failure_rate+rerun_rate,medium,"{""failure_rate"": 0.1, ""latency_log"": 0.25, ""rerun_rate"": 0.1}",8,observed,controlled,100,1.0,2,0.0061111111111111,75,0.0,100,0.02,100,2.0,2,0.0061111111111111,75,0.02,100,0.570277777777778,100
docker/cli,causal_rolling_mad,failure_rate,failure_rate,latency_log+failure_rate+rerun_rate,medium,"{""failure_rate"": 0.1, ""latency_log"": 0.25, ""rerun_rate"": 0.1}",8,observed,none,100,1.0,1,0.00125,100,0.0,100,0.01,100,1.0,1,0.00125,100,0.01,100,0.3888888888888885,100
docker/cli,causal_rolling_mad,failure_rate,failure_rate,latency_log+rerun_rate,high,"{""latency_log"": 0.5, ""rerun_rate"": 0.2}",1,observed,none,100,,0,0.0,100,0.0,100,0.0,100,,0,0.0,100,0.0,100,0.3888888888888885,100
docker/cli,causal_rolling_mad,failure_rate,failure_rate,latency_log+rerun_rate,high,"{""latency_log"": 0.5, ""rerun_rate"": 0.2}",2,observed,none,100,,0,0.0,100,0.0,100,0.0,100,,0,0.0,100,0.0,100,0.3888888888888885,100
docker/cli,causal_rolling_mad,failure_rate,failure_rate,latency_log+rerun_rate,high,"{""latency_log"": 0.5, ""rerun_rate"": 0.2}",4,observed,none,100,,0,0.0,100,0.0,100,0.0,100,,0,0.0,100,0.0,100,0.3888888888888885,100
docker/cli,causal_rolling_mad,failure_rate,failure_rate,latency_log+rerun_rate,high,"{""latency_log"": 0.5, ""rerun_rate"": 0.2}",8,observed,none,100,,0,0.0,100,0.0,100,0.0,100,,0,0.0,100,0.0,100,0.3888888888888885,100
docker/cli,causal_rolling_mad,failure_rate,failure_rate,latency_log+rerun_rate,low,"{""latency_log"": 0.1, ""rerun_rate"": 0.05}",1,observed,none,100,,0,0.0,100,0.0,100,0.0,100,,0,0.0,100,0.0,100,0.3888888888888885,100
docker/cli,causal_rolling_mad,failure_rate,failure_rate,latency_log+rerun_rate,low,"{""latency_log"": 0.1, ""rerun_rate"": 0.05}",2,observed,none,100,,0,0.0,100,0.0,100,0.0,100,,0,0.0,100,0.0,100,0.3888888888888885,100
docker/cli,causal_rolling_mad,failure_rate,failure_rate,latency_log+rerun_rate,low,"{""latency_log"": 0.1, ""rerun_rate"": 0.05}",4,observed,none,100,,0,0.0,100,0.0,100,0.0,100,,0,0.0,100,0.0,100,0.3888888888888885,100
docker/cli,causal_rolling_mad,failure_rate,failure_rate,latency_log+rerun_rate,low,"{""latency_log"": 0.1, ""rerun_rate"": 0.05}",8,observed,none,100,,0,0.0,100,0.0,100,0.0,100,,0,0.0,100,0.0,100,0.3888888888888885,100
docker/cli,causal_rolling_mad,failure_rate,failure_rate,latency_log+rerun_rate,medium,"{""latency_log"": 0.25, ""rerun_rate"": 0.1}",1,low_volume,none,100,,0,0.0,100,0.0,100,0.0,100,,0,0.0,100,0.0,100,0.3888888888888885,100
docker/cli,causal_rolling_mad,failure_rate,failure_rate,latency_log+rerun_rate,medium,"{""latency_log"": 0.25, ""rerun_rate"": 0.1}",1,observed,controlled,100,,0,0.0,100,0.0,100,0.0,100,,0,0.0,100,0.0,100,0.3888888888888885,100
docker/cli,causal_rolling_mad,failure_rate,failure_rate,latency_log+rerun_rate,medium,"{""latency_log"": 0.25, ""rerun_rate"": 0.1}",1,observed,none,100,,0,0.0,100,0.0,100,0.0,100,,0,0.0,100,0.0,100,0.3888888888888885,100
docker/cli,causal_rolling_mad,failure_rate,failure_rate,latency_log+rerun_rate,medium,"{""latency_log"": 0.25, ""rerun_rate"": 0.1}",2,low_volume,none,100,,0,0.0,100,0.0,100,0.0,100,,0,0.0,100,0.0,100,0.3888888888888885,100
docker/cli,causal_rolling_mad,failure_rate,failure_rate,latency_log+rerun_rate,medium,"{""latency_log"": 0.25, ""rerun_rate"": 0.1}",2,observed,controlled,100,,0,0.0,100,0.0,100,0.0,100,,0,0.0,100,0.0,100,0.3888888888888885,100
docker/cli,causal_rolling_mad,failure_rate,failure_rate,latency_log+rerun_rate,medium,"{""latency_log"": 0.25, ""rerun_rate"": 0.1}",2,observed,none,100,,0,0.0,100,0.0,100,0.0,100,,0,0.0,100,0.0,100,0.3888888888888885,100
docker/cli,causal_rolling_mad,failure_rate,failure_rate,latency_log+rerun_rate,medium,"{""latency_log"": 0.25, ""rerun_rate"": 0.1}",4,low_volume,none,100,,0,0.0,100,0.0,100,0.0,100,,0,0.0,100,0.0,100,0.3888888888888885,100
docker/cli,causal_rolling_mad,failure_rate,failure_rate,latency_log+rerun_rate,medium,"{""latency_log"": 0.25, ""rerun_rate"": 0.1}",4,observed,controlled,100,,0,0.0,100,0.0,100,0.0,100,,0,0.0,100,0.0,100,0.3888888888888885,100
docker/cli,causal_rolling_mad,failure_rate,failure_rate,latency_log+rerun_rate,medium,"{""latency_log"": 0.25, ""rerun_rate"": 0.1}",4,observed,none,100,,0,0.0,100,0.0,100,0.0,100,,0,0.0,100,0.0,100,0.3888888888888885,100
docker/cli,causal_rolling_mad,failure_rate,failure_rate,latency_log+rerun_rate,medium,"{""latency_log"": 0.25, ""rerun_rate"": 0.1}",8,low_volume,none,100,,0,0.0,100,0.0,100,0.0,100,,0,0.0,100,0.0,100,0.3888888888888885,100
docker/cli,causal_rolling_mad,failure_rate,failure_rate,latency_log+rerun_rate,medium,"{""latency_log"": 0.25, ""rerun_rate"": 0.1}",8,observed,controlled,100,,0,0.0,100,0.0,100,0.0,100,,0,0.0,100,0.0,100,0.3888888888888885,100
docker/cli,causal_rolling_mad,failure_rate,failure_rate,latency_log+rerun_rate,medium,"{""latency_log"": 0.25, ""rerun_rate"": 0.1}",8,observed,none,100,,0,0.0,100,0.0,100,0.0,100,,0,0.0,100,0.0,100,0.3888888888888885,100
docker/cli,causal_rolling_mad,failure_rate,failure_rate,rerun_rate,high,"{""rerun_rate"": 0.2}",1,observed,none,100,,0,0.0,100,0.0,100,0.0,100,,0,0.0,100,0.0,100,0.3888888888888885,100
docker/cli,causal_rolling_mad,failure_rate,failure_rate,rerun_rate,high,"{""rerun_rate"": 0.2}",2,observed,none,100,,0,0.0,100,0.0,100,0.0,100,,0,0.0,100,0.0,100,0.3888888888888885,100
docker/cli,causal_rolling_mad,failure_rate,failure_rate,rerun_rate,high,"{""rerun_rate"": 0.2}",4,observed,none,100,,0,0.0,100,0.0,100,0.0,100,,0,0.0,100,0.0,100,0.3888888888888885,100
docker/cli,causal_rolling_mad,failure_rate,failure_rate,rerun_rate,high,"{""rerun_rate"": 0.2}",8,observed,none,100,,0,0.0,100,0.0,100,0.0,100,,0,0.0,100,0.0,100,0.3888888888888885,100
docker/cli,causal_rolling_mad,failure_rate,failure_rate,rerun_rate,low,"{""rerun_rate"": 0.05}",1,observed,none,100,,0,0.0,100,0.0,100,0.0,100,,0,0.0,100,0.0,100,0.3888888888888885,100
docker/cli,causal_rolling_mad,failure_rate,failure_rate,rerun_rate,low,"{""rerun_rate"": 0.05}",2,observed,none,100,,0,0.0,100,0.0,100,0.0,100,,0,0.0,100,0.0,100,0.3888888888888885,100
docker/cli,causal_rolling_mad,failure_rate,failure_rate,rerun_rate,low,"{""rerun_rate"": 0.05}",4,observed,none,100,,0,0.0,100,0.0,100,0.0,100,,0,0.0,100,0.0,100,0.3888888888888885,100
docker/cli,causal_rolling_mad,failure_rate,failure_rate,rerun_rate,low,"{""rerun_rate"": 0.05}",8,observed,none,100,,0,0.0,100,0.0,100,0.0,100,,0,0.0,100,0.0,100,0.3888888888888885,100
docker/cli,causal_rolling_mad,failure_rate,failure_rate,rerun_rate,medium,"{""rerun_rate"": 0.1}",1,low_volume,none,100,,0,0.0,100,0.0,100,0.0,100,,0,0.0,100,0.0,100,0.3888888888888885,100
docker/cli,causal_rolling_mad,failure_rate,failure_rate,rerun_rate,medium,"{""rerun_rate"": 0.1}",1,observed,controlled,100,,0,0.0,100,0.0,100,0.0,100,,0,0.0,100,0.0,100,0.3888888888888885,100
docker/cli,causal_rolling_mad,failure_rate,failure_rate,rerun_rate,medium,"{""rerun_rate"": 0.1}",1,observed,none,100,,0,0.0,100,0.0,100,0.0,100,,0,0.0,100,0.0,100,0.3888888888888885,100
docker/cli,causal_rolling_mad,failure_rate,failure_rate,rerun_rate,medium,"{""rerun_rate"": 0.1}",2,low_volume,none,100,,0,0.0,100,0.0,100,0.0,100,,0,0.0,100,0.0,100,0.3888888888888885,100
docker/cli,causal_rolling_mad,failure_rate,failure_rate,rerun_rate,medium,"{""rerun_rate"": 0.1}",2,observed,controlled,100,,0,0.0,100,0.0,100,0.0,100,,0,0.0,100,0.0,100,0.3888888888888885,100
docker/cli,causal_rolling_mad,failure_rate,failure_rate,rerun_rate,medium,"{""rerun_rate"": 0.1}",2,observed,none,100,,0,0.0,100,0.0,100,0.0,100,,0,0.0,100,0.0,100,0.3888888888888885,100
docker/cli,causal_rolling_mad,failure_rate,failure_rate,rerun_rate,medium,"{""rerun_rate"": 0.1}",4,low_volume,none,100,,0,0.0,100,0.0,100,0.0,100,,0,0.0,100,0.0,100,0.3888888888888885,100
docker/cli,causal_rolling_mad,failure_rate,failure_rate,rerun_rate,medium,"{""rerun_rate"": 0.1}",4,observed,controlled,100,,0,0.0,100,0.0,100,0.0,100,,0,0.0,100,0.0,100,0.3888888888888885,100
docker/cli,causal_rolling_mad,failure_rate,failure_rate,rerun_rate,medium,"{""rerun_rate"": 0.1}",4,observed,none,100,,0,0.0,100,0.0,100,0.0,100,,0,0.0,100,0.0,100,0.3888888888888885,100
docker/cli,causal_rolling_mad,failure_rate,failure_rate,rerun_rate,medium,"{""rerun_rate"": 0.1}",8,low_volume,none,100,,0,0.0,100,0.0,100,0.0,100,,0,0.0,100,0.0,100,0.3888888888888885,100
docker/cli,causal_rolling_mad,failure_rate,failure_rate,rerun_rate,medium,"{""rerun_rate"": 0.1}",8,observed,controlled,100,,0,0.0,100,0.0,100,0.0,100,,0,0.0,100,0.0,100,0.3888888888888885,100
docker/cli,causal_rolling_mad,failure_rate,failure_rate,rerun_rate,medium,"{""rerun_rate"": 0.1}",8,observed,none,100,,0,0.0,100,0.0,100,0.0,100,,0,0.0,100,0.0,100,0.3888888888888885,100
docker/cli,causal_rolling_mad,latency_log,latency_log,failure_rate,high,"{""failure_rate"": 0.2}",1,observed,none,100,0.0,100,0.0,100,0.19047619047619013,100,0.0,100,,0,0.0,100,4.0,100,0.3888888888888885,100
docker/cli,causal_rolling_mad,latency_log,latency_log,failure_rate,high,"{""failure_rate"": 0.2}",2,observed,none,100,0.0,100,0.0,100,0.19999999999999962,100,0.0,100,,0,0.0,100,4.0,100,0.3888888888888885,100
docker/cli,causal_rolling_mad,latency_log,latency_log,failure_rate,high,"{""failure_rate"": 0.2}",4,observed,none,100,0.0,100,0.0,100,0.2222222222222217,100,0.0,100,,0,0.0,100,4.0,100,0.3888888888888885,100
docker/cli,causal_rolling_mad,latency_log,latency_log,failure_rate,high,"{""failure_rate"": 0.2}",8,observed,none,100,0.0,100,0.0,100,0.2857142857142854,100,0.0,100,,0,0.0,100,4.0,100,0.3888888888888885,100
docker/cli,causal_rolling_mad,latency_log,latency_log,failure_rate,low,"{""failure_rate"": 0.05}",1,observed,none,100,0.0,100,0.0,100,0.19047619047619013,100,0.0,100,,0,0.0,100,4.0,100,0.3888888888888885,100
docker/cli,causal_rolling_mad,latency_log,latency_log,failure_rate,low,"{""failure_rate"": 0.05}",2,observed,none,100,0.0,100,0.0,100,0.19999999999999962,100,0.0,100,,0,0.0,100,4.0,100,0.3888888888888885,100
docker/cli,causal_rolling_mad,latency_log,latency_log,failure_rate,low,"{""failure_rate"": 0.05}",4,observed,none,100,0.0,100,0.0,100,0.2222222222222217,100,0.0,100,,0,0.0,100,4.0,100,0.3888888888888885,100
docker/cli,causal_rolling_mad,latency_log,latency_log,failure_rate,low,"{""failure_rate"": 0.05}",8,observed,none,100,0.0,100,0.0,100,0.2857142857142854,100,0.0,100,,0,0.0,100,4.0,100,0.3888888888888885,100
docker/cli,causal_rolling_mad,latency_log,latency_log,failure_rate,medium,"{""failure_rate"": 0.1}",1,low_volume,none,100,0.0,100,0.0,100,0.19047619047619013,100,0.0,100,,0,0.0,100,4.0,100,0.3888888888888885,100
docker/cli,causal_rolling_mad,latency_log,latency_log,failure_rate,medium,"{""failure_rate"": 0.1}",1,observed,controlled,100,0.0,100,0.0,100,0.19047619047619013,100,0.0,100,,0,0.0,100,4.0,100,0.3888888888888885,100
docker/cli,causal_rolling_mad,latency_log,latency_log,failure_rate,medium,"{""failure_rate"": 0.1}",1,observed,none,100,0.0,100,0.0,100,0.19047619047619013,100,0.0,100,,0,0.0,100,4.0,100,0.3888888888888885,100
docker/cli,causal_rolling_mad,latency_log,latency_log,failure_rate,medium,"{""failure_rate"": 0.1}",2,low_volume,none,100,0.0,100,0.0,100,0.19999999999999962,100,0.0,100,,0,0.0,100,4.0,100,0.3888888888888885,100
docker/cli,causal_rolling_mad,latency_log,latency_log,failure_rate,medium,"{""failure_rate"": 0.1}",2,observed,controlled,100,0.0,100,0.0,100,0.19999999999999962,100,0.0,100,,0,0.0,100,4.0,100,0.3888888888888885,100
docker/cli,causal_rolling_mad,latency_log,latency_log,failure_rate,medium,"{""failure_rate"": 0.1}",2,observed,none,100,0.0,100,0.0,100,0.19999999999999962,100,0.0,100,,0,0.0,100,4.0,100,0.3888888888888885,100
docker/cli,causal_rolling_mad,latency_log,latency_log,failure_rate,medium,"{""failure_rate"": 0.1}",4,low_volume,none,100,0.0,100,0.0,100,0.2222222222222217,100,0.0,100,,0,0.0,100,4.0,100,0.3888888888888885,100
docker/cli,causal_rolling_mad,latency_log,latency_log,failure_rate,medium,"{""failure_rate"": 0.1}",4,observed,controlled,100,0.0,100,0.0,100,0.2222222222222217,100,0.0,100,,0,0.0,100,4.0,100,0.3888888888888885,100
docker/cli,causal_rolling_mad,latency_log,latency_log,failure_rate,medium,"{""failure_rate"": 0.1}",4,observed,none,100,0.0,100,0.0,100,0.2222222222222217,100,0.0,100,,0,0.0,100,4.0,100,0.3888888888888885,100
docker/cli,causal_rolling_mad,latency_log,latency_log,failure_rate,medium,"{""failure_rate"": 0.1}",8,low_volume,none,100,0.0,100,0.0,100,0.2857142857142854,100,0.0,100,,0,0.0,100,4.0,100,0.3888888888888885,100
docker/cli,causal_rolling_mad,latency_log,latency_log,failure_rate,medium,"{""failure_rate"": 0.1}",8,observed,controlled,100,0.0,100,0.0,100,0.2857142857142854,100,0.0,100,,0,0.0,100,4.0,100,0.3888888888888885,100
docker/cli,causal_rolling_mad,latency_log,latency_log,failure_rate,medium,"{""failure_rate"": 0.1}",8,observed,none,100,0.0,100,0.0,100,0.2857142857142854,100,0.0,100,,0,0.0,100,4.0,100,0.3888888888888885,100
docker/cli,causal_rolling_mad,latency_log,latency_log,failure_rate+rerun_rate,high,"{""failure_rate"": 0.2, ""rerun_rate"": 0.2}",1,observed,none,100,0.0,100,0.0,100,0.19047619047619013,100,0.0,100,,0,0.0,100,4.0,100,0.3888888888888885,100
docker/cli,causal_rolling_mad,latency_log,latency_log,failure_rate+rerun_rate,high,"{""failure_rate"": 0.2, ""rerun_rate"": 0.2}",2,observed,none,100,0.0,100,0.0,100,0.19999999999999962,100,0.0,100,,0,0.0,100,4.0,100,0.3888888888888885,100
docker/cli,causal_rolling_mad,latency_log,latency_log,failure_rate+rerun_rate,high,"{""failure_rate"": 0.2, ""rerun_rate"": 0.2}",4,observed,none,100,0.0,100,0.0,100,0.2222222222222217,100,0.0,100,,0,0.0,100,4.0,100,0.3888888888888885,100
docker/cli,causal_rolling_mad,latency_log,latency_log,failure_rate+rerun_rate,high,"{""failure_rate"": 0.2, ""rerun_rate"": 0.2}",8,observed,none,100,0.0,100,0.0,100,0.2857142857142854,100,0.0,100,,0,0.0,100,4.0,100,0.3888888888888885,100
docker/cli,causal_rolling_mad,latency_log,latency_log,failure_rate+rerun_rate,low,"{""failure_rate"": 0.05, ""rerun_rate"": 0.05}",1,observed,none,100,0.0,100,0.0,100,0.19047619047619013,100,0.0,100,,0,0.0,100,4.0,100,0.3888888888888885,100
docker/cli,causal_rolling_mad,latency_log,latency_log,failure_rate+rerun_rate,low,"{""failure_rate"": 0.05, ""rerun_rate"": 0.05}",2,observed,none,100,0.0,100,0.0,100,0.19999999999999962,100,0.0,100,,0,0.0,100,4.0,100,0.3888888888888885,100
docker/cli,causal_rolling_mad,latency_log,latency_log,failure_rate+rerun_rate,low,"{""failure_rate"": 0.05, ""rerun_rate"": 0.05}",4,observed,none,100,0.0,100,0.0,100,0.2222222222222217,100,0.0,100,,0,0.0,100,4.0,100,0.3888888888888885,100
docker/cli,causal_rolling_mad,latency_log,latency_log,failure_rate+rerun_rate,low,"{""failure_rate"": 0.05, ""rerun_rate"": 0.05}",8,observed,none,100,0.0,100,0.0,100,0.2857142857142854,100,0.0,100,,0,0.0,100,4.0,100,0.3888888888888885,100
docker/cli,causal_rolling_mad,latency_log,latency_log,failure_rate+rerun_rate,medium,"{""failure_rate"": 0.1, ""rerun_rate"": 0.1}",1,low_volume,none,100,0.0,100,0.0,100,0.19047619047619013,100,0.0,100,,0,0.0,100,4.0,100,0.3888888888888885,100
docker/cli,causal_rolling_mad,latency_log,latency_log,failure_rate+rerun_rate,medium,"{""failure_rate"": 0.1, ""rerun_rate"": 0.1}",1,observed,controlled,100,0.0,100,0.0,100,0.19047619047619013,100,0.0,100,,0,0.0,100,4.0,100,0.3888888888888885,100
docker/cli,causal_rolling_mad,latency_log,latency_log,failure_rate+rerun_rate,medium,"{""failure_rate"": 0.1, ""rerun_rate"": 0.1}",1,observed,none,100,0.0,100,0.0,100,0.19047619047619013,100,0.0,100,,0,0.0,100,4.0,100,0.3888888888888885,100
docker/cli,causal_rolling_mad,latency_log,latency_log,failure_rate+rerun_rate,medium,"{""failure_rate"": 0.1, ""rerun_rate"": 0.1}",2,low_volume,none,100,0.0,100,0.0,100,0.19999999999999962,100,0.0,100,,0,0.0,100,4.0,100,0.3888888888888885,100
docker/cli,causal_rolling_mad,latency_log,latency_log,failure_rate+rerun_rate,medium,"{""failure_rate"": 0.1, ""rerun_rate"": 0.1}",2,observed,controlled,100,0.0,100,0.0,100,0.19999999999999962,100,0.0,100,,0,0.0,100,4.0,100,0.3888888888888885,100
docker/cli,causal_rolling_mad,latency_log,latency_log,failure_rate+rerun_rate,medium,"{""failure_rate"": 0.1, ""rerun_rate"": 0.1}",2,observed,none,100,0.0,100,0.0,100,0.19999999999999962,100,0.0,100,,0,0.0,100,4.0,100,0.3888888888888885,100
docker/cli,causal_rolling_mad,latency_log,latency_log,failure_rate+rerun_rate,medium,"{""failure_rate"": 0.1, ""rerun_rate"": 0.1}",4,low_volume,none,100,0.0,100,0.0,100,0.2222222222222217,100,0.0,100,,0,0.0,100,4.0,100,0.3888888888888885,100
docker/cli,causal_rolling_mad,latency_log,latency_log,failure_rate+rerun_rate,medium,"{""failure_rate"": 0.1, ""rerun_rate"": 0.1}",4,observed,controlled,100,0.0,100,0.0,100,0.2222222222222217,100,0.0,100,,0,0.0,100,4.0,100,0.3888888888888885,100
docker/cli,causal_rolling_mad,latency_log,latency_log,failure_rate+rerun_rate,medium,"{""failure_rate"": 0.1, ""rerun_rate"": 0.1}",4,observed,none,100,0.0,100,0.0,100,0.2222222222222217,100,0.0,100,,0,0.0,100,4.0,100,0.3888888888888885,100
docker/cli,causal_rolling_mad,latency_log,latency_log,failure_rate+rerun_rate,medium,"{""failure_rate"": 0.1, ""rerun_rate"": 0.1}",8,low_volume,none,100,0.0,100,0.0,100,0.2857142857142854,100,0.0,100,,0,0.0,100,4.0,100,0.3888888888888885,100
docker/cli,causal_rolling_mad,latency_log,latency_log,failure_rate+rerun_rate,medium,"{""failure_rate"": 0.1, ""rerun_rate"": 0.1}",8,observed,controlled,100,0.0,100,0.0,100,0.2857142857142854,100,0.0,100,,0,0.0,100,4.0,100,0.3888888888888885,100
docker/cli,causal_rolling_mad,latency_log,latency_log,failure_rate+rerun_rate,medium,"{""failure_rate"": 0.1, ""rerun_rate"": 0.1}",8,observed,none,100,0.0,100,0.0,100,0.2857142857142854,100,0.0,100,,0,0.0,100,4.0,100,0.3888888888888885,100
docker/cli,causal_rolling_mad,latency_log,latency_log,latency_log,high,"{""latency_log"": 0.5}",1,observed,none,100,0.0,100,0.0,100,0.19047619047619013,100,0.0,100,,0,0.0,100,4.0,100,0.3888888888888885,100
docker/cli,causal_rolling_mad,latency_log,latency_log,latency_log,high,"{""latency_log"": 0.5}",2,observed,none,100,0.19999999999999962,100,0.5,100,0.19999999999999962,100,1.0,100,1.0,100,0.1666666666666664,100,5.0,100,0.3888888888888885,100
docker/cli,causal_rolling_mad,latency_log,latency_log,latency_log,high,"{""latency_log"": 0.5}",4,observed,none,100,0.4285714285714286,100,0.75,100,0.2222222222222217,100,1.0,100,1.0,100,0.375,100,7.0,100,0.3888888888888885,100
docker/cli,causal_rolling_mad,latency_log,latency_log,latency_log,high,"{""latency_log"": 0.5}",8,observed,none,100,0.600000000000001,100,0.75,100,0.2857142857142854,100,1.0,100,1.0,100,0.5,100,10.0,100,0.3888888888888885,100
docker/cli,causal_rolling_mad,latency_log,latency_log,latency_log,low,"{""latency_log"": 0.1}",1,observed,none,100,0.0,100,0.0,100,0.19047619047619013,100,0.0,100,,0,0.0,100,4.0,100,0.3888888888888885,100
docker/cli,causal_rolling_mad,latency_log,latency_log,latency_log,low,"{""latency_log"": 0.1}",2,observed,none,100,0.1499999999999998,100,0.375,100,0.19999999999999962,100,0.75,100,1.0,75,0.1249999999999998,100,4.75,100,0.3888888888888885,100
docker/cli,causal_rolling_mad,latency_log,latency_log,latency_log,low,"{""latency_log"": 0.1}",4,observed,none,100,0.35466666666666635,100,0.57,100,0.2222222222222217,100,1.0,100,1.0,100,0.285,100,6.28,100,0.3888888888888885,100
docker/cli,causal_rolling_mad,latency_log,latency_log,latency_log,low,"{""latency_log"": 0.1}",8,observed,none,100,0.4283333333333335,100,0.38625,100,0.2857142857142854,100,1.0,100,1.0,100,0.2575,100,7.09,100,0.3888888888888885,100
docker/cli,causal_rolling_mad,latency_log,latency_log,latency_log,medium,"{""latency_log"": 0.25}",1,low_volume,none,100,0.0,100,0.0,100,0.19047619047619013,100,0.0,100,,0,0.0,100,4.0,100,0.3888888888888885,100
docker/cli,causal_rolling_mad,latency_log,latency_log,latency_log,medium,"{""latency_log"": 0.25}",1,observed,controlled,100,0.0,100,,0,0.2508357545447326,100,0.0,100,,0,0.0,100,4.0,100,0.5425,100
docker/cli,causal_rolling_mad,latency_log,latency_log,latency_log,medium,"{""latency_log"": 0.25}",1,observed,none,100,0.0,100,0.0,100,0.19047619047619013,100,0.0,100,,0,0.0,100,4.0,100,0.3888888888888885,100
docker/cli,causal_rolling_mad,latency_log,latency_log,latency_log,medium,"{""latency_log"": 0.25}",2,low_volume,none,100,0.19999999999999962,100,0.5,100,0.19999999999999962,100,1.0,100,1.0,100,0.1666666666666664,100,5.0,100,0.3888888888888885,100
docker/cli,causal_rolling_mad,latency_log,latency_log,latency_log,medium,"{""latency_log"": 0.25}",2,observed,controlled,100,0.0,100,0.0,45,0.2494404336633436,100,0.0,100,,0,0.0,100,4.0,100,0.5294444444444442,100
docker/cli,causal_rolling_mad,latency_log,latency_log,latency_log,medium,"{""latency_log"": 0.25}",2,observed,none,100,0.19999999999999962,100,0.5,100,0.19999999999999962,100,1.0,100,1.0,100,0.1666666666666664,100,5.0,100,0.3888888888888885,100
docker/cli,causal_rolling_mad,latency_log,latency_log,latency_log,medium,"{""latency_log"": 0.25}",4,low_volume,none,100,0.4285714285714286,100,0.75,100,0.2222222222222217,100,1.0,100,1.0,100,0.375,100,7.0,100,0.3888888888888885,100
docker/cli,causal_rolling_mad,latency_log,latency_log,latency_log,medium,"{""latency_log"": 0.25}",4,observed,controlled,100,0.1193333333333333,100,0.3615023474178404,71,0.2701093514328805,100,0.43,100,1.0,43,0.10142857142857138,100,4.68,100,0.5430555555555557,100
docker/cli,causal_rolling_mad,latency_log,latency_log,latency_log,medium,"{""latency_log"": 0.25}",4,observed,none,100,0.4285714285714286,100,0.75,100,0.2222222222222217,100,1.0,100,1.0,100,0.375,100,7.0,100,0.3888888888888885,100
docker/cli,causal_rolling_mad,latency_log,latency_log,latency_log,medium,"{""latency_log"": 0.25}",8,low_volume,none,100,0.5844444444444454,100,0.70625,100,0.2857142857142854,100,1.0,100,1.0,100,0.470833333333333,100,9.65,100,0.3888888888888885,100
docker/cli,causal_rolling_mad,latency_log,latency_log,latency_log,medium,"{""latency_log"": 0.25}",8,observed,controlled,100,0.18874603174603158,100,0.4607456140350878,76,0.3080586080586077,100,0.52,100,1.0,52,0.1643849206349206,100,5.31,100,0.5802777777777781,100
docker/cli,causal_rolling_mad,latency_log,latency_log,latency_log,medium,"{""latency_log"": 0.25}",8,observed,none,100,0.587111111111112,100,0.71375,100,0.2857142857142854,100,1.0,100,1.0,100,0.4758333333333332,100,9.71,100,0.3888888888888885,100
