repo_full,detector_family,detector_variant,affected_metrics,dimensionality,duration_weeks,contrast,metric,altered_scenarios,observed_scenarios,difference_in_means,ci95_low,ci95_high,interpretation
containerd/containerd,causal_rolling_mad,failure_rate,failure_rate+rerun_rate,2,8,low_volume_minus_observed,total_operational_episode_detected,100,100,-0.04999999999999993,-0.18793085882435268,0.08793085882435281,design-cell simulation contrast; injection starts differ across condition profiles; not paired and not a real-world causal effect
containerd/containerd,causal_rolling_mad,failure_rate,failure_rate+rerun_rate,2,8,low_volume_minus_observed,incremental_detected_within_0w_post,100,100,-0.05999999999999994,-0.19802928546532733,0.07802928546532745,design-cell simulation contrast; injection starts differ across condition profiles; not paired and not a real-world causal effect
containerd/containerd,causal_rolling_mad,failure_rate,failure_rate+rerun_rate,2,8,low_volume_minus_observed,incremental_detected_within_1w_post,100,100,-0.05999999999999994,-0.19802928546532733,0.07802928546532745,design-cell simulation contrast; injection starts differ across condition profiles; not paired and not a real-world causal effect
containerd/containerd,causal_rolling_mad,failure_rate,failure_rate+rerun_rate,2,8,low_volume_minus_observed,incremental_detected_within_2w_post,100,100,-0.05999999999999994,-0.19802928546532733,0.07802928546532745,design-cell simulation contrast; injection starts differ across condition profiles; not paired and not a real-world causal effect
containerd/containerd,causal_rolling_mad,failure_rate,failure_rate+rerun_rate,2,8,low_volume_minus_observed,incremental_detected_within_4w_post,100,100,-0.05999999999999994,-0.19802928546532733,0.07802928546532745,design-cell simulation contrast; injection starts differ across condition profiles; not paired and not a real-world causal effect
containerd/containerd,causal_rolling_mad,failure_rate,failure_rate+rerun_rate,2,8,low_volume_minus_observed,strict_incremental_detection_delay_weeks,53,59,0.13815158298688823,-0.2711279627979221,0.5474311287716986,design-cell simulation contrast; injection starts differ across condition profiles; not paired and not a real-world causal effect
containerd/containerd,causal_rolling_mad,failure_rate,failure_rate+rerun_rate,2,8,low_volume_minus_observed,reference_alarm_burden,100,100,0.0,-9.665086451891758e-19,9.665086451891758e-19,design-cell simulation contrast; injection starts differ across condition profiles; not paired and not a real-world causal effect
containerd/containerd,causal_rolling_mad,failure_rate,failure_rate+rerun_rate,2,8,low_volume_minus_observed,incremental_alarm_duration_weeks,100,100,-0.16999999999999993,-0.5375265715772624,0.19752657157726244,design-cell simulation contrast; injection starts differ across condition profiles; not paired and not a real-world causal effect
containerd/containerd,causal_rolling_mad,failure_rate,failure_rate+rerun_rate,2,8,low_volume_minus_observed,incremental_spillover_weeks,100,100,0.0,0.0,0.0,design-cell simulation contrast; injection starts differ across condition profiles; not paired and not a real-world causal effect
containerd/containerd,causal_rolling_mad,failure_rate,failure_rate+rerun_rate,2,8,low_volume_minus_observed,reference_alarm_overlap_fraction,100,100,-0.00375,-0.017798048669582903,0.010298048669582904,design-cell simulation contrast; injection starts differ across condition profiles; not paired and not a real-world causal effect
containerd/containerd,causal_rolling_mad,failure_rate,failure_rate+rerun_rate,2,8,low_volume_minus_observed,incremental_boundary_overlap,100,100,-0.02124999999999999,-0.0671908214471578,0.024690821447157806,design-cell simulation contrast; injection starts differ across condition profiles; not paired and not a real-world causal effect
containerd/containerd,causal_rolling_mad,failure_rate,failure_rate+rerun_rate,2,8,low_volume_minus_observed,pair_unevaluable_fraction,100,100,0.0,-9.665086451891758e-19,9.665086451891758e-19,design-cell simulation contrast; injection starts differ across condition profiles; not paired and not a real-world causal effect
containerd/containerd,causal_rolling_mad,failure_rate,failure_rate+rerun_rate,2,8,low_volume_minus_observed,injection_relative_precision,73,74,-0.059172528693076654,-0.17716476804286269,0.05881971065670938,design-cell simulation contrast; injection starts differ across condition profiles; not paired and not a real-world causal effect
containerd/containerd,causal_rolling_mad,failure_rate,failure_rate+rerun_rate,2,8,low_volume_minus_observed,injection_relative_false_alarm_rate,100,100,7.112375533429097e-06,-0.0037409307828811804,0.0037551555339480386,design-cell simulation contrast; injection starts differ across condition profiles; not paired and not a real-world causal effect
containerd/containerd,causal_rolling_mad,failure_rate,latency_log,1,1,low_volume_minus_observed,strict_incremental_episode_detected,100,100,0.02,-0.0075777308941242585,0.04757773089412426,design-cell simulation contrast; injection starts differ across condition profiles; not paired and not a real-world causal effect
containerd/containerd,causal_rolling_mad,failure_rate,latency_log,1,1,low_volume_minus_observed,total_operational_episode_detected,100,100,0.019999999999999997,-0.018901181982908737,0.05890118198290873,design-cell simulation contrast; injection starts differ across condition profiles; not paired and not a real-world causal effect
containerd/containerd,causal_rolling_mad,failure_rate,latency_log,1,1,low_volume_minus_observed,incremental_detected_within_0w_post,100,100,0.02,-0.0075777308941242585,0.04757773089412426,design-cell simulation contrast; injection starts differ across condition profiles; not paired and not a real-world causal effect
containerd/containerd,causal_rolling_mad,failure_rate,latency_log,1,1,low_volume_minus_observed,incremental_detected_within_1w_post,100,100,0.02,-0.0075777308941242585,0.04757773089412426,design-cell simulation contrast; injection starts differ across condition profiles; not paired and not a real-world causal effect
containerd/containerd,causal_rolling_mad,failure_rate,latency_log,1,1,low_volume_minus_observed,incremental_detected_within_2w_post,100,100,0.03,-0.0036029176947176764,0.06360291769471768,design-cell simulation contrast; injection starts differ across condition profiles; not paired and not a real-world causal effect
containerd/containerd,causal_rolling_mad,failure_rate,latency_log,1,1,low_volume_minus_observed,incremental_detected_within_4w_post,100,100,0.03,-0.0036029176947176764,0.06360291769471768,design-cell simulation contrast; injection starts differ across condition profiles; not paired and not a real-world causal effect
containerd/containerd,causal_rolling_mad,failure_rate,latency_log,1,1,low_volume_minus_observed,strict_incremental_detection_delay_weeks,2,0,,,,design-cell simulation contrast; injection starts differ across condition profiles; not paired and not a real-world causal effect
containerd/containerd,causal_rolling_mad,failure_rate,latency_log,1,1,low_volume_minus_observed,reference_alarm_burden,100,100,0.0,-9.665086451891758e-19,9.665086451891758e-19,design-cell simulation contrast; injection starts differ across condition profiles; not paired and not a real-world causal effect
containerd/containerd,causal_rolling_mad,failure_rate,latency_log,1,1,low_volume_minus_observed,incremental_alarm_duration_weeks,100,100,0.04,0.0013992177403473402,0.07860078225965267,design-cell simulation contrast; injection starts differ across condition profiles; not paired and not a real-world causal effect
containerd/containerd,causal_rolling_mad,failure_rate,latency_log,1,1,low_volume_minus_observed,incremental_spillover_weeks,100,100,0.02,-0.0075777308941242585,0.04757773089412426,design-cell simulation contrast; injection starts differ across condition profiles; not paired and not a real-world causal effect
containerd/containerd,causal_rolling_mad,failure_rate,latency_log,1,1,low_volume_minus_observed,reference_alarm_overlap_fraction,100,100,0.0,-0.027718076486993558,0.027718076486993558,design-cell simulation contrast; injection starts differ across condition profiles; not paired and not a real-world causal effect
containerd/containerd,causal_rolling_mad,failure_rate,latency_log,1,1,low_volume_minus_observed,incremental_boundary_overlap,100,98,0.02,-0.0075777308941242585,0.04757773089412426,design-cell simulation contrast; injection starts differ across condition profiles; not paired and not a real-world causal effect
containerd/containerd,causal_rolling_mad,failure_rate,latency_log,1,1,low_volume_minus_observed,pair_unevaluable_fraction,100,100,0.0,-9.665086451891758e-19,9.665086451891758e-19,design-cell simulation contrast; injection starts differ across condition profiles; not paired and not a real-world causal effect
containerd/containerd,causal_rolling_mad,failure_rate,latency_log,1,1,low_volume_minus_observed,injection_relative_precision,95,100,0.011052631578947368,-0.020748234902950517,0.042853498060845256,design-cell simulation contrast; injection starts differ across condition profiles; not paired and not a real-world causal effect
containerd/containerd,causal_rolling_mad,failure_rate,latency_log,1,1,low_volume_minus_observed,injection_relative_false_alarm_rate,100,100,-0.000671717171717174,-0.0020020493992993936,0.0006586150558650454,design-cell simulation contrast; injection starts differ across condition profiles; not paired and not a real-world causal effect
containerd/containerd,causal_rolling_mad,failure_rate,latency_log,1,2,low_volume_minus_observed,strict_incremental_episode_detected,100,100,0.02,-0.0075777308941242585,0.04757773089412426,design-cell simulation contrast; injection starts differ across condition profiles; not paired and not a real-world causal effect
containerd/containerd,causal_rolling_mad,failure_rate,latency_log,1,2,low_volume_minus_observed,total_operational_episode_detected,100,100,-0.020000000000000004,-0.07451862304978127,0.03451862304978127,design-cell simulation contrast; injection starts differ across condition profiles; not paired and not a real-world causal effect
containerd/containerd,causal_rolling_mad,failure_rate,latency_log,1,2,low_volume_minus_observed,incremental_detected_within_0w_post,100,100,0.02,-0.0075777308941242585,0.04757773089412426,design-cell simulation contrast; injection starts differ across condition profiles; not paired and not a real-world causal effect
